"UNITID","Students","Demographic"
365383,9,"men"
365383,115,"women"
365480,500,"men"
365480,456,"women"
365505,0,"men"
365505,21,"women"
365693,1,"men"
365693,286,"women"
365763,8,"men"
365763,46,"women"
365824,8,"men"
365824,176,"women"
365833,11,"men"
365833,181,"women"
366003,215,"men"
366003,296,"women"
366155,30,"men"
366155,18,"women"
366191,1551,"men"
366191,102,"women"
366252,3851,"men"
366252,2691,"women"
366261,164,"men"
366261,435,"women"
366270,28,"men"
366270,414,"women"
366340,172,"men"
366340,289,"women"
366368,30,"men"
366368,83,"women"
366395,11347,"men"
366395,14084,"women"
366401,5308,"men"
366401,5862,"women"
366465,1098,"men"
366465,2141,"women"
366535,48,"men"
366535,310,"women"
366553,553,"men"
366553,987,"women"
366571,2,"men"
366571,20,"women"
366623,133,"men"
366623,151,"women"
366711,6822,"men"
366711,10004,"women"
367088,6,"men"
367088,185,"women"
367103,115,"men"
367103,23,"women"
367112,43,"men"
367112,112,"women"
367158,4,"men"
367158,100,"women"
367361,65,"men"
367361,30,"women"
367431,2,"men"
367431,35,"women"
367459,4639,"men"
367459,6651,"women"
367875,714,"men"
367875,1560,"women"
367954,1533,"men"
367954,4011,"women"
367972,8,"men"
367972,350,"women"
367981,0,"men"
367981,116,"women"
368230,12,"men"
368230,210,"women"
368364,184,"men"
368364,229,"women"
368407,0,"men"
368407,44,"women"
368452,135,"men"
368452,207,"women"
368629,169,"men"
368629,550,"women"
368647,5,"men"
368647,28,"women"
368771,189,"men"
368771,670,"women"
368832,25,"men"
368832,58,"women"
368911,838,"men"
368911,1764,"women"
369002,135,"men"
369002,214,"women"
369400,2484,"men"
369400,125,"women"
369419,1114,"men"
369419,958,"women"
369446,3,"men"
369446,99,"women"
369455,78,"men"
369455,316,"women"
369516,37,"men"
369516,243,"women"
369668,56,"men"
369668,159,"women"
369686,144,"men"
369686,269,"women"
369783,31,"men"
369783,462,"women"
369950,207,"men"
369950,34,"women"
371052,137,"men"
371052,343,"women"
371690,282,"men"
371690,1323,"women"
371830,106,"men"
371830,73,"women"
371928,64,"men"
371928,136,"women"
371964,592,"men"
371964,183,"women"
372028,17,"men"
372028,127,"women"
372073,57,"men"
372073,211,"women"
372082,41,"men"
372082,95,"women"
372240,0,"men"
372240,69,"women"
372329,76,"men"
372329,651,"women"
372356,2,"men"
372356,313,"women"
372462,25,"men"
372462,118,"women"
372921,365,"men"
372921,556,"women"
373085,6,"men"
373085,51,"women"
373216,33,"men"
373216,232,"women"
373456,1,"men"
373456,34,"women"
373526,420,"men"
373526,155,"women"
373678,91,"men"
373678,177,"women"
373696,106,"men"
373696,82,"women"
373711,9,"men"
373711,76,"women"
373784,756,"men"
373784,405,"women"
374024,74,"men"
374024,228,"women"
374316,89,"men"
374316,27,"women"
374343,2,"men"
374343,96,"women"
374574,208,"men"
374574,1076,"women"
374592,19,"men"
374592,48,"women"
375230,232,"men"
375230,0,"women"
375373,75,"men"
375373,129,"women"
375407,21,"men"
375407,116,"women"
375416,112,"men"
375416,154,"women"
375568,46,"men"
375568,110,"women"
375656,108,"men"
375656,86,"women"
375683,549,"men"
375683,385,"women"
375726,1512,"men"
375726,1253,"women"
375939,38,"men"
375939,138,"women"
375966,23,"men"
375966,210,"women"
375984,34,"men"
375984,444,"women"
376224,99,"men"
376224,161,"women"
376242,246,"men"
376242,27,"women"
376288,49,"men"
376288,127,"women"
376330,94,"men"
376330,164,"women"
376385,225,"men"
376385,313,"women"
376446,1,"men"
376446,160,"women"
376631,13,"men"
376631,16,"women"
376677,65,"men"
376677,92,"women"
376695,657,"men"
376695,793,"women"
377111,142,"men"
377111,160,"women"
377193,2,"men"
377193,44,"women"
377218,133,"men"
377218,2,"women"
377272,2,"men"
377272,27,"women"
377281,8,"men"
377281,88,"women"
377315,7,"men"
377315,164,"women"
377449,209,"men"
377449,291,"women"
377458,171,"men"
377458,340,"women"
377485,9,"men"
377485,54,"women"
377546,55,"men"
377546,116,"women"
377555,3745,"men"
377555,3139,"women"
377564,2795,"men"
377564,2856,"women"
377643,9,"men"
377643,156,"women"
377652,12,"men"
377652,258,"women"
377661,153,"men"
377661,894,"women"
377722,37,"men"
377722,571,"women"
377759,237,"men"
377759,6,"women"
378105,47,"men"
378105,812,"women"
378576,262,"men"
378576,1129,"women"
378886,147,"men"
378886,409,"women"
378956,869,"men"
378956,71,"women"
379621,10,"men"
379621,102,"women"
379746,42,"men"
379746,851,"women"
379782,48,"men"
379782,380,"women"
380067,2,"men"
380067,302,"women"
380359,163,"men"
380359,661,"women"
380368,841,"men"
380368,1265,"women"
380377,255,"men"
380377,759,"women"
380438,134,"men"
380438,781,"women"
381255,104,"men"
381255,21,"women"
381282,67,"men"
381282,75,"women"
381325,72,"men"
381325,137,"women"
381352,30,"men"
381352,76,"women"
381370,12,"men"
381370,364,"women"
381404,25,"men"
381404,657,"women"
381459,280,"men"
381459,131,"women"
381486,0,"men"
381486,26,"women"
381699,1,"men"
381699,51,"women"
381732,30,"men"
381732,83,"women"
382258,55,"men"
382258,176,"women"
382416,15,"men"
382416,67,"women"
382461,1,"men"
382461,58,"women"
382780,23,"men"
382780,137,"women"
382911,33,"men"
382911,40,"women"
382957,318,"men"
382957,436,"women"
383020,11,"men"
383020,48,"women"
383084,354,"men"
383084,414,"women"
383163,9,"men"
383163,227,"women"
383190,1171,"men"
383190,2145,"women"
383279,36,"men"
383279,257,"women"
383297,12,"men"
383297,355,"women"
383312,29,"men"
383312,53,"women"
383330,54,"men"
383330,121,"women"
383367,49,"men"
383367,151,"women"
383464,13,"men"
383464,220,"women"
383525,20,"men"
383525,47,"women"
383765,14,"men"
383765,244,"women"
383996,401,"men"
383996,669,"women"
384236,821,"men"
384236,826,"women"
384245,1196,"men"
384245,668,"women"
384254,365,"men"
384254,227,"women"
384306,38,"men"
384306,139,"women"
384333,5514,"men"
384333,8313,"women"
384342,3298,"men"
384342,4367,"women"
384412,686,"men"
384412,692,"women"
384421,99,"men"
384421,0,"women"
385132,13,"men"
385132,177,"women"
385415,632,"men"
385415,859,"women"
385503,67,"men"
385503,318,"women"
385619,1705,"men"
385619,1708,"women"
386153,0,"men"
386153,373,"women"
386472,236,"men"
386472,1101,"women"
387925,23,"men"
387925,143,"women"
388520,401,"men"
388520,293,"women"
389860,210,"men"
389860,239,"women"
390905,158,"men"
390905,126,"women"
391005,6,"men"
391005,227,"women"
391759,1,"men"
391759,29,"women"
392257,391,"men"
392257,5382,"women"
392354,9,"men"
392354,10,"women"
392415,228,"men"
392415,421,"women"
393649,1122,"men"
393649,1368,"women"
393861,148,"men"
393861,645,"women"
395362,767,"men"
395362,1403,"women"
395690,327,"men"
395690,132,"women"
397942,625,"men"
397942,1071,"women"
399212,10732,"men"
399212,7849,"women"
399869,800,"men"
399869,38,"women"
399911,193,"men"
399911,288,"women"
400080,1172,"men"
400080,379,"women"
400187,77,"men"
400187,685,"women"
400558,53,"men"
400558,80,"women"
401223,159,"men"
401223,340,"women"
401250,42,"men"
401250,112,"women"
401764,5,"men"
401764,236,"women"
402563,20,"men"
402563,255,"women"
402800,7,"men"
402800,202,"women"
404055,49,"men"
404055,353,"women"
404222,65,"men"
404222,156,"women"
404338,35,"men"
404338,31,"women"
404426,2009,"men"
404426,2433,"women"
404684,125,"men"
404684,306,"women"
404718,10,"men"
404718,406,"women"
404912,226,"men"
404912,1054,"women"
405012,2,"men"
405012,125,"women"
405058,169,"men"
405058,0,"women"
405076,180,"men"
405076,683,"women"
405854,240,"men"
405854,0,"women"
405872,1737,"men"
405872,2456,"women"
406024,283,"men"
406024,1799,"women"
406033,599,"men"
406033,3498,"women"
406149,30,"men"
406149,88,"women"
406325,19,"men"
406325,166,"women"
406361,6,"men"
406361,28,"women"
406422,7,"men"
406422,111,"women"
406486,35,"men"
406486,58,"women"
407090,9,"men"
407090,475,"women"
407142,2,"men"
407142,154,"women"
407151,0,"men"
407151,100,"women"
407179,5,"men"
407179,166,"women"
407355,51,"men"
407355,303,"women"
407434,2,"men"
407434,88,"women"
407461,73,"men"
407461,30,"women"
407470,10,"men"
407470,283,"women"
407489,96,"men"
407489,38,"women"
407513,151,"men"
407513,262,"women"
407522,44,"men"
407522,74,"women"
407568,11,"men"
407568,198,"women"
407577,72,"men"
407577,116,"women"
407610,32,"men"
407610,34,"women"
407629,1840,"men"
407629,2375,"women"
407683,4,"men"
407683,130,"women"
407708,18,"men"
407708,191,"women"
407735,5,"men"
407735,136,"women"
407832,201,"men"
407832,161,"women"
408066,103,"men"
408066,169,"women"
408163,0,"men"
408163,101,"women"
408385,405,"men"
408385,570,"women"
408844,1640,"men"
408844,4492,"women"
408862,14,"men"
408862,321,"women"
409032,8,"men"
409032,286,"women"
409120,15,"men"
409120,41,"women"
409193,183,"men"
409193,11,"women"
409254,10,"men"
409254,395,"women"
409315,15569,"men"
409315,20210,"women"
409537,68,"men"
409537,47,"women"
409591,43,"men"
409591,125,"women"
409616,193,"men"
409616,328,"women"
409698,3053,"men"
409698,4653,"women"
410797,154,"men"
410797,106,"women"
410964,4,"men"
410964,73,"women"
411684,45,"men"
411684,143,"women"
411754,6,"men"
411754,25,"women"
412173,63,"men"
412173,676,"women"
412535,8,"men"
412535,27,"women"
412544,24,"men"
412544,258,"women"
412599,232,"men"
412599,378,"women"
413176,17,"men"
413176,20,"women"
413413,13244,"men"
413413,67803,"women"
413617,116,"men"
413617,239,"women"
413626,97,"men"
413626,168,"women"
413680,512,"men"
413680,36,"women"
413820,1,"men"
413820,38,"women"
413893,816,"men"
413893,1178,"women"
414063,3,"men"
414063,132,"women"
414124,438,"men"
414124,133,"women"
414461,2795,"men"
414461,171,"women"
414489,6,"men"
414489,97,"women"
414540,14,"men"
414540,410,"women"
414595,199,"men"
414595,886,"women"
414869,16,"men"
414869,633,"women"
414878,8752,"men"
414878,4383,"women"
414911,1070,"men"
414911,1784,"women"
414939,78,"men"
414939,510,"women"
414966,65,"men"
414966,70,"women"
415039,1,"men"
415039,85,"women"
415057,108,"men"
415057,0,"women"
415987,14,"men"
415987,203,"women"
416458,49,"men"
416458,131,"women"
416801,115,"men"
416801,413,"women"
417008,3,"men"
417008,126,"women"
417062,1,"men"
417062,84,"women"
417105,415,"men"
417105,141,"women"
417123,71,"men"
417123,92,"women"
417327,75,"men"
417327,329,"women"
417442,10,"men"
417442,102,"women"
417503,1,"men"
417503,463,"women"
417600,1,"men"
417600,36,"women"
417628,3,"men"
417628,18,"women"
417637,53,"men"
417637,77,"women"
417646,0,"men"
417646,23,"women"
417655,1,"men"
417655,22,"women"
417682,1,"men"
417682,19,"women"
417716,14,"men"
417716,212,"women"
417725,2,"men"
417725,72,"women"
417734,28,"men"
417734,190,"women"
417752,10,"men"
417752,19,"women"
417831,109,"men"
417831,35,"women"
417840,40,"men"
417840,538,"women"
417868,6,"men"
417868,29,"women"
417886,2,"men"
417886,29,"women"
417910,67,"men"
417910,340,"women"
417983,4,"men"
417983,19,"women"
417992,4,"men"
417992,68,"women"
418001,6,"men"
418001,71,"women"
418010,7,"men"
418010,90,"women"
418029,7,"men"
418029,31,"women"
418038,16,"men"
418038,194,"women"
418065,57,"men"
418065,333,"women"
418083,5,"men"
418083,24,"women"
418126,57,"men"
418126,92,"women"
418171,88,"men"
418171,10,"women"
418205,232,"men"
418205,222,"women"
418223,14,"men"
418223,188,"women"
418250,204,"men"
418250,139,"women"
418269,127,"men"
418269,103,"women"
418278,118,"men"
418278,129,"women"
418296,1576,"men"
418296,1318,"women"
418302,267,"men"
418302,283,"women"
418320,545,"men"
418320,535,"women"
418348,375,"men"
418348,200,"women"
418357,157,"men"
418357,147,"women"
418409,570,"men"
418409,285,"women"
418427,10,"men"
418427,104,"women"
418445,3,"men"
418445,34,"women"
418454,95,"men"
418454,68,"women"
418481,5,"men"
418481,50,"women"
418515,6,"men"
418515,102,"women"
418524,11,"men"
418524,54,"women"
418533,63,"men"
418533,317,"women"
418560,18,"men"
418560,103,"women"
418588,1,"men"
418588,62,"women"
418612,0,"men"
418612,7,"women"
418658,697,"men"
418658,164,"women"
418773,236,"men"
418773,269,"women"
418782,428,"men"
418782,23,"women"
418889,128,"men"
418889,18,"women"
418913,2,"men"
418913,6,"women"
418968,6,"men"
418968,397,"women"
419031,4,"men"
419031,26,"women"
419095,4,"men"
419095,58,"women"
419183,15,"men"
419183,110,"women"
419217,7,"men"
419217,55,"women"
419226,480,"men"
419226,329,"women"
419235,51,"men"
419235,193,"women"
419244,258,"men"
419244,75,"women"
419253,96,"men"
419253,45,"women"
419280,2,"men"
419280,55,"women"
419341,22,"men"
419341,26,"women"
419420,22,"men"
419420,41,"women"
419484,6,"men"
419484,20,"women"
419633,15,"men"
419633,129,"women"
419703,764,"men"
419703,51,"women"
419712,271,"men"
419712,18,"women"
419721,512,"men"
419721,35,"women"
420024,49,"men"
420024,495,"women"
420042,13,"men"
420042,9,"women"
420130,35,"men"
420130,376,"women"
420246,89,"men"
420246,553,"women"
420255,313,"men"
420255,6,"women"
420325,99,"men"
420325,0,"women"
420343,1443,"men"
420343,60,"women"
420370,127,"men"
420370,404,"women"
420398,11362,"men"
420398,15477,"women"
420431,1054,"men"
420431,1913,"women"
420440,890,"men"
420440,1512,"women"
420468,110,"men"
420468,195,"women"
420538,629,"men"
420538,1039,"women"
420556,445,"men"
420556,948,"women"
420705,132,"men"
420705,72,"women"
420723,371,"men"
420723,531,"women"
420981,247,"men"
420981,1012,"women"
421513,4,"men"
421513,113,"women"
421610,9,"men"
421610,150,"women"
421665,1,"men"
421665,66,"women"
421708,210,"men"
421708,1345,"women"
421717,18,"men"
421717,5,"women"
421771,1,"men"
421771,56,"women"
421841,132,"men"
421841,179,"women"
421878,52,"men"
421878,575,"women"
421896,99,"men"
421896,180,"women"
422020,473,"men"
422020,17,"women"
422695,67,"men"
422695,390,"women"
422835,94,"men"
422835,385,"women"
423120,123,"men"
423120,771,"women"
423397,665,"men"
423397,264,"women"
423412,43,"men"
423412,13,"women"
423643,1543,"men"
423643,2565,"women"
423652,306,"men"
423652,549,"women"
425250,25,"men"
425250,110,"women"
425986,13,"men"
425986,186,"women"
426314,14502,"men"
426314,3376,"women"
427308,10,"men"
427308,184,"women"
427335,2,"men"
427335,118,"women"
427894,27,"men"
427894,0,"women"
427973,402,"men"
427973,48,"women"
427991,452,"men"
427991,450,"women"
428000,20,"men"
428000,31,"women"
428019,171,"men"
428019,172,"women"
428055,63,"men"
428055,175,"women"
428125,58,"men"
428125,38,"women"
428170,154,"men"
428170,1329,"women"
428259,35,"men"
428259,113,"women"
428392,1507,"men"
428392,2126,"women"
429085,31,"men"
429085,91,"women"
429128,83,"men"
429128,1301,"women"
430184,562,"men"
430184,1406,"women"
430227,2,"men"
430227,124,"women"
430245,131,"men"
430245,822,"women"
430306,7,"men"
430306,31,"women"
430403,23,"men"
430403,378,"women"
430564,55,"men"
430564,114,"women"
430582,250,"men"
430582,250,"women"
430670,160,"men"
430670,276,"women"
430704,25,"men"
430704,62,"women"
430795,51,"men"
430795,142,"women"
430883,3,"men"
430883,35,"women"
430908,5,"men"
430908,48,"women"
430935,455,"men"
430935,175,"women"
430971,27,"men"
430971,149,"women"
431017,219,"men"
431017,159,"women"
431071,35,"men"
431071,107,"women"
431105,8,"men"
431105,80,"women"
431123,585,"men"
431123,12,"women"
431141,886,"men"
431141,1378,"women"
431196,13,"men"
431196,109,"women"
431266,4,"men"
431266,101,"women"
431275,8,"men"
431275,57,"women"
431284,2,"men"
431284,107,"women"
431558,168,"men"
431558,341,"women"
431600,46,"men"
431600,296,"women"
431716,205,"men"
431716,248,"women"
431983,99,"men"
431983,0,"women"
432117,6,"men"
432117,332,"women"
432269,103,"men"
432269,25,"women"
432348,71,"men"
432348,75,"women"
432384,103,"men"
432384,552,"women"
433004,182,"men"
433004,488,"women"
433013,423,"men"
433013,963,"women"
433040,3,"men"
433040,30,"women"
433068,399,"men"
433068,236,"women"
433101,140,"men"
433101,1061,"women"
433138,63,"men"
433138,139,"women"
433174,86,"men"
433174,549,"women"
433387,114481,"men"
433387,167669,"women"
433420,458,"men"
433420,72,"women"
433536,54,"men"
433536,552,"women"
433660,7828,"men"
433660,10686,"women"
434016,94,"men"
434016,218,"women"
434061,2901,"men"
434061,4925,"women"
434140,218,"men"
434140,850,"women"
434159,600,"men"
434159,142,"women"
434274,22,"men"
434274,87,"women"
434308,30,"men"
434308,443,"women"
434344,15,"men"
434344,311,"women"
434362,46,"men"
434362,3,"women"
434432,0,"men"
434432,13,"women"
434441,20,"men"
434441,64,"women"
434469,175,"men"
434469,812,"women"
434496,5,"men"
434496,145,"women"
434584,187,"men"
434584,323,"women"
434672,9001,"men"
434672,14887,"women"
434751,49,"men"
434751,109,"women"
434821,43,"men"
434821,686,"women"
434830,8,"men"
434830,342,"women"
434900,124,"men"
434900,373,"women"
434937,61,"men"
434937,0,"women"
435000,428,"men"
435000,807,"women"
436030,108,"men"
436030,331,"women"
436304,1505,"men"
436304,1646,"women"
436429,4715,"men"
436429,2772,"women"
436553,138,"men"
436553,805,"women"
436599,41,"men"
436599,228,"women"
436614,59,"men"
436614,37,"women"
436632,35,"men"
436632,159,"women"
436650,20,"men"
436650,263,"women"
436818,372,"men"
436818,512,"women"
436827,311,"men"
436827,232,"women"
436836,1293,"men"
436836,1217,"women"
437097,865,"men"
437097,557,"women"
437103,5597,"men"
437103,9787,"women"
437237,99,"men"
437237,11,"women"
437556,888,"men"
437556,1158,"women"
437608,140,"men"
437608,66,"women"
437635,134,"men"
437635,1211,"women"
437723,56,"men"
437723,72,"women"
437732,2,"men"
437732,27,"women"
437750,123,"men"
437750,6,"women"
437769,30,"men"
437769,287,"women"
437778,38,"men"
437778,583,"women"
437857,1,"men"
437857,154,"women"
437936,141,"men"
437936,914,"women"
438179,47,"men"
438179,242,"women"
438221,31,"men"
438221,175,"women"
438258,202,"men"
438258,464,"women"
438285,16,"men"
438285,325,"women"
438337,133,"men"
438337,186,"women"
438504,2027,"men"
438504,104,"women"
438586,549,"men"
438586,1194,"women"
438674,1,"men"
438674,70,"women"
438708,132,"men"
438708,439,"women"
438735,326,"men"
438735,42,"women"
438984,93,"men"
438984,161,"women"
439020,11,"men"
439020,42,"women"
439118,214,"men"
439118,339,"women"
439190,1840,"men"
439190,1862,"women"
439367,540,"men"
439367,1426,"women"
439394,15,"men"
439394,54,"women"
439446,27,"men"
439446,135,"women"
439455,36,"men"
439455,670,"women"
439473,56,"men"
439473,166,"women"
439491,18,"men"
439491,272,"women"
439570,36,"men"
439570,700,"women"
