"unitid","Year","Murder","Negligent Manslaughter","Rape","Fondling","Incest","Statuatory Rape","Robbery","Aggravated Assault","Burglary","Motor Vehicle Theft","Arson"
196592003,"2019",0,0,0,0,0,0,0,0,0,0,0
196592004,"2019",0,0,0,0,0,0,0,0,0,0,0
196592005,"2019",0,0,0,0,0,0,0,0,0,0,0
196592007,"2019",0,0,0,0,0,0,0,0,0,0,0
196592008,"2019",0,0,0,0,0,0,0,0,0,0,0
196592010,"2019",0,0,0,0,0,0,0,0,0,0,0
196592012,"2019",0,0,0,0,0,0,0,0,0,0,0
196592013,"2019",0,0,0,0,0,0,0,0,0,0,0
196592015,"2019",0,0,0,0,0,0,0,0,0,0,0
196592018,"2019",0,0,0,0,0,0,0,0,0,0,0
196592019,"2019",0,0,0,0,0,0,0,0,0,0,0
196592020,"2019",0,0,0,0,0,0,0,0,0,0,0
196592022,"2019",0,0,0,1,0,0,0,0,0,0,0
196592026,"2019",0,0,0,0,0,0,0,0,0,0,0
196592027,"2019",0,0,0,0,0,0,0,0,0,0,0
196592028,"2019",0,0,0,0,0,0,0,0,0,0,0
196592030,"2019",0,0,0,0,0,0,0,0,0,0,0
196592031,"2019",0,0,0,0,0,0,0,0,0,0,0
196653001,"2019",0,0,0,0,0,0,0,0,0,0,0
196653002,"2019",0,0,0,0,0,0,0,0,0,0,0
196680001,"2019",0,0,0,0,0,0,0,0,0,0,0
196699001,"2019",0,0,0,0,0,0,0,0,0,0,0
196866001,"2019",0,0,12,2,0,0,0,0,1,2,0
196884001,"2019",0,0,0,0,0,0,0,0,0,0,0
197018001,"2019",0,0,0,0,0,0,0,0,0,0,0
197018003,"2019",0,0,0,0,0,0,0,0,0,0,0
197018005,"2019",0,0,0,0,0,0,0,0,0,0,0
197018006,"2019",0,0,0,0,0,0,0,0,0,0,0
197018007,"2019",0,0,0,0,0,0,0,0,0,0,0
197027001,"2019",0,0,7,0,0,0,0,0,0,0,0
197045001,"2019",0,0,0,0,0,0,0,0,0,0,0
197045002,"2019",0,0,0,0,0,0,0,0,0,0,0
197045003,"2019",0,0,0,0,0,0,0,0,0,0,0
197045004,"2019",0,0,0,0,0,0,0,0,0,0,0
197133001,"2019",0,0,17,21,0,0,2,0,2,0,0
197142001,"2019",0,0,0,0,0,0,0,0,1,0,0
197151001,"2019",0,0,0,1,0,0,0,1,0,0,0
197197001,"2019",0,0,1,0,0,0,0,6,11,0,0
197221001,"2019",0,0,0,0,0,0,0,0,0,0,0
197230001,"2019",0,0,0,0,0,0,0,0,2,0,0
197285001,"2019",0,0,0,0,0,0,0,0,0,0,0
197294001,"2019",0,0,1,2,0,0,0,0,0,0,0
197294002,"2019",0,0,0,0,0,0,0,0,0,0,0
197294003,"2019",0,0,0,0,0,0,0,0,0,0,0
197294004,"2019",0,0,0,0,0,0,0,0,0,0,0
197294005,"2019",0,0,0,0,0,0,0,0,0,0,0
197294006,"2019",0,0,0,0,0,0,0,0,0,0,0
197294007,"2019",0,0,0,0,0,0,0,0,0,0,0
197337001,"2019",0,0,0,0,0,0,0,0,0,0,0
197531001,"2019",0,0,0,0,0,0,0,0,0,0,0
197531002,"2019",0,0,1,0,0,0,0,0,0,0,0
197601001,"2019",0,0,0,0,0,0,0,0,0,0,0
197647001,"2019",0,0,0,0,0,0,0,0,0,0,0
197674001,"2019",0,0,0,0,0,0,0,0,0,0,0
197674002,"2019",0,0,0,0,0,0,0,0,0,0,0
197674003,"2019",0,0,0,0,0,0,0,0,0,0,0
197692001,"2019",0,0,0,0,0,0,0,0,0,0,0
197708001,"2019",0,0,0,0,0,0,0,0,4,0,0
197708002,"2019",0,0,0,0,0,0,0,0,1,0,1
197708003,"2019",0,0,0,1,0,0,0,0,1,0,0
197708005,"2019",0,0,0,0,0,0,0,0,0,0,0
197708006,"2019",0,0,0,0,0,0,0,0,0,0,0
197735001,"2019",0,0,0,0,0,0,0,0,0,0,0
197744001,"2019",0,0,0,0,0,0,0,0,0,0,0
197814001,"2019",0,0,0,0,0,0,0,0,0,0,0
197814002,"2019",0,0,0,0,0,0,0,0,0,0,0
197814003,"2019",0,0,0,0,0,0,0,1,0,0,0
197814004,"2019",0,0,0,0,0,0,0,0,0,0,0
197850001,"2019",0,0,0,0,0,0,0,0,0,0,0
197850002,"2019",0,0,0,0,0,0,0,0,0,0,0
197850003,"2019",0,0,0,0,0,0,0,0,0,0,0
197850004,"2019",0,0,0,0,0,0,0,0,0,0,0
197869001,"2019",0,0,8,7,0,0,0,0,5,0,1
197869003,"2019",0,0,0,0,0,0,0,0,0,0,0
197869004,"2019",0,0,0,0,0,0,0,0,0,0,0
197869005,"2019",0,0,0,0,0,0,0,0,0,0,0
197887001,"2019",0,0,0,0,0,0,0,0,1,0,0
197887002,"2019",0,0,0,0,0,0,0,0,0,0,0
197887003,"2019",0,0,0,0,0,0,0,0,0,0,0
197887004,"2019",0,0,0,0,0,0,0,0,0,0,0
197887005,"2019",0,0,0,0,0,0,0,0,0,0,0
197911001,"2019",0,0,2,3,0,0,0,0,3,0,0
197966001,"2019",0,0,0,0,0,0,0,0,0,0,0
197984001,"2019",0,0,2,1,0,0,0,2,2,0,0
197993001,"2019",0,0,0,0,0,0,0,0,0,0,0
198011001,"2019",0,0,0,0,0,0,0,0,0,0,0
198039001,"2019",0,0,0,0,0,0,0,0,0,0,0
198066001,"2019",0,0,3,0,0,0,0,1,7,0,0
198084001,"2019",0,0,0,0,0,0,0,0,0,0,0
198109001,"2019",0,0,0,0,0,0,0,0,0,0,0
198118001,"2019",0,0,0,0,0,0,0,0,0,0,0
198118002,"2019",0,0,0,0,0,0,0,0,0,0,0
198136001,"2019",0,0,0,0,0,0,0,0,3,1,0
198154001,"2019",0,0,0,0,0,0,0,0,0,0,0
198154002,"2019",0,0,0,0,0,0,0,0,0,0,0
198154004,"2019",0,0,0,0,0,0,0,0,0,0,0
198154005,"2019",0,0,0,0,0,0,0,0,0,0,0
198190001,"2019",0,0,0,0,0,0,0,0,0,0,0
198206001,"2019",0,0,0,1,0,0,0,0,1,0,0
198215001,"2019",0,0,0,0,0,0,0,0,4,0,0
198233001,"2019",0,0,0,0,0,0,0,0,5,0,0
198233002,"2019",0,0,0,0,0,0,0,0,0,0,0
198233004,"2019",0,0,0,0,0,0,0,0,0,0,0
198233006,"2019",0,0,0,0,0,0,0,0,0,0,0
198233007,"2019",0,0,0,0,0,0,0,0,0,0,0
198251001,"2019",0,0,0,0,0,0,0,0,0,0,0
198251002,"2019",0,0,0,0,0,0,0,0,0,0,0
198251003,"2019",0,0,0,0,0,0,0,0,0,0,0
198251004,"2019",0,0,0,0,0,0,0,0,0,0,0
198251006,"2019",0,0,0,0,0,0,0,0,0,0,0
198251007,"2019",0,0,0,0,0,0,0,0,0,0,0
198251010,"2019",0,0,0,0,0,0,0,0,0,0,0
198251011,"2019",0,0,0,0,0,0,0,0,0,0,0
198251012,"2019",0,0,0,0,0,0,0,0,0,0,0
198251013,"2019",0,0,0,0,0,0,0,0,0,0,0
198260001,"2019",0,0,0,0,0,0,0,0,1,1,0
198260002,"2019",0,0,0,0,0,0,0,0,0,0,0
198260003,"2019",0,0,0,0,0,0,0,0,0,1,0
198260004,"2019",0,0,0,0,0,0,0,0,0,0,0
198260005,"2019",0,0,0,0,0,0,0,0,0,0,0
198260006,"2019",0,0,0,0,0,0,0,0,0,0,0
198260007,"2019",0,0,0,0,0,0,0,0,0,0,0
198260008,"2019",0,0,0,0,0,0,0,0,0,0,0
198260010,"2019",0,0,0,0,0,0,0,0,0,0,0
198303001,"2019",0,0,3,5,0,0,2,2,7,2,1
198321001,"2019",0,0,0,0,0,0,0,0,0,0,0
198330001,"2019",0,0,0,0,0,0,0,0,0,0,0
198367001,"2019",0,0,0,0,0,0,0,0,0,0,0
198367002,"2019",0,0,0,0,0,0,0,0,0,0,0
198376001,"2019",0,0,0,0,0,0,0,0,0,0,0
198376002,"2019",0,0,0,0,0,0,0,0,0,0,0
198385001,"2019",0,0,9,9,0,0,0,0,5,7,0
198385002,"2019",0,0,0,0,0,0,0,0,0,0,0
198419001,"2019",0,0,10,2,0,0,1,2,28,25,2
198419002,"2019",0,0,0,0,0,0,0,0,0,0,0
198419003,"2019",0,0,0,0,0,0,0,0,0,0,0
198455001,"2019",0,0,0,0,0,0,0,0,0,0,0
198455002,"2019",0,0,0,0,0,0,0,0,0,0,0
198455004,"2019",0,0,0,0,0,0,0,0,0,0,0
198464001,"2019",0,0,32,11,0,0,3,3,9,1,0
198464002,"2019",0,0,0,0,0,0,0,0,1,0,0
198464003,"2019",0,0,0,0,0,0,0,0,0,0,0
198464004,"2019",0,0,0,0,0,0,0,0,0,0,0
198491001,"2019",0,0,0,0,0,0,0,0,0,0,0
198491002,"2019",0,0,0,0,0,0,0,0,0,0,0
198507001,"2019",0,0,2,2,0,0,0,0,22,0,0
198516001,"2019",0,0,3,1,0,0,0,0,4,0,0
198534001,"2019",0,0,0,3,0,0,0,0,1,0,0
198543001,"2019",0,0,1,4,0,0,1,1,2,1,0
198552001,"2019",0,0,0,1,0,0,1,1,8,0,0
198552002,"2019",0,0,0,0,0,0,0,0,0,0,0
198552003,"2019",0,0,0,0,0,0,0,0,0,0,0
198552004,"2019",0,0,0,0,0,0,0,0,0,0,1
198552005,"2019",0,0,0,0,0,0,0,0,0,0,0
198552006,"2019",0,0,0,0,0,0,0,0,0,0,0
198552007,"2019",0,0,0,0,0,0,0,0,0,0,0
198552008,"2019",0,0,0,0,0,0,0,0,0,0,0
198552009,"2019",0,0,0,0,0,0,0,0,0,0,0
198561001,"2019",0,0,1,2,0,0,0,0,9,1,0
198570001,"2019",0,0,0,0,0,0,0,0,0,0,0
198570002,"2019",0,0,0,0,0,0,0,0,0,0,0
198570003,"2019",0,0,0,0,0,0,0,0,0,0,0
198598001,"2019",0,0,1,1,0,0,0,0,2,0,0
198613001,"2019",0,0,0,0,0,0,1,1,10,0,0
198622001,"2019",0,0,0,0,0,0,0,0,0,0,0
198622004,"2019",0,0,0,0,0,0,0,0,0,0,0
198622005,"2019",0,0,1,0,0,1,0,0,0,0,0
198622006,"2019",0,0,0,0,0,0,0,0,0,0,0
198622007,"2019",0,0,0,0,0,0,0,0,0,0,0
198622008,"2019",0,0,0,0,0,0,0,0,0,0,0
198622009,"2019",0,0,0,0,0,0,0,0,0,0,0
198622010,"2019",0,0,0,0,0,0,0,0,0,0,0
198622011,"2019",0,0,0,0,0,0,0,0,0,0,0
198640001,"2019",0,0,0,0,0,0,0,0,0,0,0
198668001,"2019",0,0,0,0,0,0,0,0,0,1,0
198695001,"2019",0,0,8,9,0,0,0,2,2,1,0
198710001,"2019",0,0,0,0,0,0,0,0,0,0,0
198710002,"2019",0,0,0,0,0,0,0,0,0,0,0
198710003,"2019",0,0,0,0,0,0,0,0,0,0,0
198729001,"2019",0,0,0,0,0,0,0,0,0,0,0
198756001,"2019",0,0,1,0,0,0,0,0,5,0,0
198774001,"2019",0,0,0,0,0,0,0,0,0,0,0
198808001,"2019",0,0,1,0,0,0,0,1,0,0,0
198817001,"2019",0,0,0,0,0,0,0,0,0,0,0
198817002,"2019",0,0,0,0,0,0,0,0,0,0,0
198817003,"2019",0,0,0,0,0,0,0,0,0,0,0
198835001,"2019",0,0,6,2,0,0,1,0,7,0,0
198835002,"2019",0,0,0,0,0,0,0,0,0,0,0
198835003,"2019",0,0,0,0,0,0,0,0,0,0,0
198844001,"2019",0,0,0,0,0,0,0,0,0,0,0
198862001,"2019",0,0,1,0,0,0,0,4,4,0,0
198871001,"2019",0,0,0,0,0,0,0,1,0,0,0
198899001,"2019",0,0,1,0,0,0,0,0,2,0,0
198899002,"2019",0,0,0,0,0,0,0,0,0,0,0
198905001,"2019",0,0,0,0,0,0,0,0,0,0,0
198914001,"2019",0,0,0,0,0,0,0,0,0,0,0
198914002,"2019",0,0,0,0,0,0,0,0,0,0,0
198914003,"2019",0,0,0,0,0,0,0,0,0,0,0
198923001,"2019",0,0,0,0,0,0,0,0,0,0,0
198950001,"2019",0,0,4,0,0,0,0,0,7,1,0
198969001,"2019",0,0,2,0,0,0,1,0,8,0,1
198978001,"2019",0,0,0,0,0,0,0,0,0,0,0
198987001,"2019",0,0,0,0,0,0,0,0,0,0,0
198987002,"2019",0,0,0,0,0,0,0,0,0,0,0
199005001,"2019",0,0,0,0,0,0,0,0,0,0,0
199023001,"2019",0,0,0,0,0,0,0,0,0,0,0
199032001,"2019",0,0,0,0,0,0,0,0,0,0,0
199032002,"2019",0,0,0,0,0,0,0,0,0,0,0
199032003,"2019",0,0,0,0,0,0,0,0,0,0,0
199069001,"2019",0,0,0,0,0,0,0,0,0,0,0
199069002,"2019",0,0,0,0,0,0,0,0,0,0,0
199069003,"2019",0,0,0,0,0,0,0,0,0,0,0
199069004,"2019",0,0,0,0,0,0,0,0,0,0,0
199069005,"2019",0,0,0,0,0,0,0,0,0,0,0
199069006,"2019",0,0,0,0,0,0,0,0,0,0,0
199069007,"2019",0,0,0,0,0,0,0,0,0,0,0
199078001,"2019",0,0,0,0,0,0,0,0,0,0,0
199087001,"2019",0,0,0,0,0,0,0,0,0,0,0
199102001,"2019",0,0,5,2,0,0,3,3,33,2,0
199102002,"2019",0,0,0,0,0,0,0,0,0,0,0
199102003,"2019",0,0,0,0,0,0,0,0,0,0,0
199111001,"2019",0,0,5,2,0,0,0,0,2,0,0
199120001,"2019",0,0,19,8,0,0,2,7,10,0,0
199120002,"2019",0,0,0,0,0,0,0,0,0,0,0
199139001,"2019",2,0,14,3,0,0,2,7,4,3,0
199139002,"2019",0,0,0,0,0,0,0,0,0,0,0
199148001,"2019",0,0,16,11,0,0,2,1,8,0,1
199148002,"2019",0,0,0,0,0,0,0,0,0,0,0
199157001,"2019",0,0,13,2,0,0,2,5,11,1,2
199184001,"2019",0,0,2,5,0,0,0,0,4,0,0
199193001,"2019",0,0,14,4,0,0,5,5,18,7,1
199209001,"2019",0,0,1,1,0,0,0,0,4,0,0
199209002,"2019",0,0,0,0,0,0,0,0,0,0,0
199209003,"2019",0,0,0,0,0,0,0,0,0,0,0
199218001,"2019",0,0,7,3,0,0,0,0,4,2,1
199218002,"2019",0,0,0,1,0,0,0,0,0,0,0
199218003,"2019",0,0,0,0,0,0,0,1,0,0,0
199263001,"2019",0,0,0,0,0,0,0,0,0,0,0
199272001,"2019",0,0,3,0,0,0,0,0,1,1,0
199281001,"2019",0,0,7,4,0,2,1,0,1,1,0
199306001,"2019",0,0,2,1,0,0,0,0,3,0,0
199324001,"2019",0,0,0,1,0,0,0,0,0,0,0
199324002,"2019",0,0,0,0,0,0,0,0,0,0,0
199333001,"2019",0,0,0,4,0,0,0,0,0,0,0
199412001,"2019",0,0,1,1,0,0,0,0,5,0,0
199421001,"2019",0,0,0,0,0,0,0,0,0,0,0
199421002,"2019",0,0,0,0,0,0,0,0,0,0,0
199421003,"2019",0,0,0,0,0,0,0,0,0,0,0
199449001,"2019",0,0,0,0,0,0,0,0,0,0,0
199458001,"2019",0,0,0,0,0,0,0,0,0,0,0
199467001,"2019",0,0,0,0,0,0,0,0,0,0,0
199476001,"2019",0,0,0,2,0,0,0,0,0,0,0
199485001,"2019",0,0,0,0,0,0,0,0,0,0,0
199485002,"2019",0,0,0,0,0,0,0,0,0,0,0
199485003,"2019",0,0,0,0,0,0,0,0,0,0,0
199494001,"2019",0,0,0,0,0,0,0,0,0,0,0
199494002,"2019",0,0,0,0,0,0,0,0,0,0,0
199494003,"2019",0,0,0,0,0,0,0,0,0,0,0
199494004,"2019",0,0,0,0,0,0,0,0,0,0,0
199494005,"2019",0,0,0,0,0,0,0,0,0,0,0
199582001,"2019",0,0,0,1,0,0,0,2,14,2,1
199607001,"2019",0,0,3,0,0,0,0,0,1,0,0
199625001,"2019",0,0,0,0,0,0,0,0,0,0,0
199634001,"2019",0,0,0,0,0,0,0,0,0,0,0
199634002,"2019",0,0,0,0,0,0,0,0,0,0,0
199643001,"2019",0,0,1,0,0,0,0,2,0,1,0
199643005,"2019",0,0,0,0,0,0,0,0,0,0,0
199643006,"2019",0,0,0,0,0,0,0,0,0,0,0
199643007,"2019",0,0,0,0,0,0,0,0,0,0,0
199643010,"2019",0,0,0,0,0,0,0,0,0,0,0
199689001,"2019",0,0,0,0,0,0,0,0,0,0,0
199698001,"2019",0,0,1,0,0,0,0,0,5,0,2
199722001,"2019",0,0,0,0,0,0,0,0,0,0,0
199731001,"2019",0,0,0,0,0,0,0,0,2,0,0
199731002,"2019",0,0,0,0,0,0,0,0,0,0,0
199731003,"2019",0,0,0,0,0,0,0,0,0,0,0
199731004,"2019",0,0,0,0,0,0,0,0,1,0,0
199740001,"2019",0,0,0,0,0,0,0,0,0,0,0
199740002,"2019",0,0,0,0,0,0,0,0,0,0,0
199759001,"2019",0,0,0,0,0,0,0,0,0,0,0
199768001,"2019",0,0,1,0,0,0,0,0,0,0,0
199768002,"2019",0,0,0,0,0,0,0,0,0,0,0
199768003,"2019",0,0,0,0,0,0,0,0,0,0,0
199768004,"2019",0,0,0,0,0,0,0,0,0,0,0
199768005,"2019",0,0,0,0,0,0,0,0,0,0,0
199786001,"2019",0,0,0,0,0,0,0,0,0,0,0
199786002,"2019",0,0,0,0,0,0,0,0,0,0,0
199795001,"2019",0,0,0,0,0,0,0,0,0,0,0
199838001,"2019",0,0,0,0,0,0,0,0,0,0,0
199838002,"2019",0,0,0,0,0,0,0,0,0,0,0
199838003,"2019",0,0,0,0,0,0,0,0,0,0,0
199838004,"2019",0,0,0,0,0,0,0,0,0,0,0
199847001,"2019",0,0,8,4,0,0,0,0,10,8,0
199847002,"2019",0,0,0,0,0,0,0,4,1,1,1
199847003,"2019",0,0,0,0,0,0,0,0,0,0,0
199847004,"2019",0,0,0,0,0,0,0,0,0,0,0
199847005,"2019",0,0,0,0,0,0,0,0,0,0,0
199847006,"2019",0,0,0,0,0,0,0,0,0,0,0
199847007,"2019",0,0,0,0,0,0,0,0,0,0,0
199847008,"2019",0,0,0,0,0,0,0,0,0,0,0
199847009,"2019",0,0,0,0,0,0,0,0,0,0,0
199847010,"2019",0,0,0,0,0,0,0,0,0,0,0
199847011,"2019",0,0,0,0,0,0,0,0,0,0,0
199847012,"2019",0,0,0,0,0,0,0,0,0,0,0
199847013,"2019",0,0,0,0,0,0,0,0,0,0,0
199847014,"2019",0,0,0,0,0,0,0,0,0,0,0
199856001,"2019",0,0,0,0,0,0,1,0,1,0,0
199856002,"2019",0,0,0,0,0,0,0,0,1,0,0
199856003,"2019",0,0,0,1,0,0,0,0,2,1,0
199856004,"2019",0,0,0,0,0,0,0,0,0,0,0
199856005,"2019",0,0,0,0,0,0,0,0,0,0,0
199856006,"2019",0,0,0,0,0,0,0,0,0,0,0
199856007,"2019",0,0,0,0,0,0,0,0,0,0,0
199856008,"2019",0,0,0,0,0,0,0,0,0,0,0
199856009,"2019",0,0,0,0,0,0,0,0,0,0,0
199856010,"2019",0,0,0,0,0,0,0,0,0,0,0
199865001,"2019",0,0,2,2,0,0,0,0,0,0,0
199883001,"2019",0,0,0,0,0,0,0,0,0,0,0
199892001,"2019",0,0,0,2,0,0,0,0,0,0,0
199908001,"2019",0,0,0,0,0,0,0,0,0,0,0
199926001,"2019",0,0,0,1,0,0,0,0,0,0,0
199926002,"2019",0,0,0,0,0,0,0,0,0,0,0
199926003,"2019",0,0,0,0,0,0,0,0,0,0,0
199953001,"2019",0,0,0,0,0,0,0,0,0,0,0
199962001,"2019",0,0,7,4,0,0,0,1,2,0,1
199962002,"2019",0,0,0,0,0,0,0,0,0,0,0
199962003,"2019",0,0,0,0,0,0,0,0,0,0,0
199971001,"2019",0,0,0,0,0,0,0,0,0,0,0
199980001,"2019",0,0,0,0,0,0,0,0,0,0,0
199999001,"2019",0,0,4,2,0,0,0,1,21,5,0
200004001,"2019",0,0,15,47,0,0,0,2,7,3,0
200004002,"2019",0,0,0,0,0,0,0,0,0,0,0
200004003,"2019",0,0,0,0,0,0,0,0,0,0,0
200004004,"2019",0,0,0,0,0,0,0,0,0,0,0
200013001,"2019",0,0,0,0,0,0,0,0,0,0,0
200022001,"2019",0,0,1,2,0,0,0,0,2,0,0
200059001,"2019",0,0,0,0,0,0,0,0,0,0,0
200086001,"2019",0,0,0,0,0,0,0,0,0,0,0
200086002,"2019",0,0,0,0,0,0,0,0,0,0,0
200086003,"2019",0,0,0,0,0,0,0,0,0,0,0
200086004,"2019",0,0,0,0,0,0,0,0,0,0,0
200086005,"2019",0,0,0,0,0,0,0,0,0,0,0
200110001,"2019",0,0,0,0,0,0,0,0,0,0,0
200156001,"2019",0,0,3,0,0,0,0,1,4,0,0
200192001,"2019",0,0,0,0,0,0,0,0,0,0,0
200192002,"2019",0,0,0,0,0,0,0,0,0,0,0
200192003,"2019",0,0,0,0,0,0,0,0,0,0,0
200192004,"2019",0,0,0,0,0,0,0,0,0,0,0
200192005,"2019",0,0,0,0,0,0,0,0,0,0,0
200192006,"2019",0,0,0,0,0,0,0,0,0,0,0
200192007,"2019",0,0,0,0,0,0,0,0,0,0,0
200192008,"2019",0,0,0,0,0,0,0,0,0,0,0
200208001,"2019",0,0,0,0,0,0,0,0,0,0,0
200217001,"2019",0,0,0,0,0,0,0,0,0,0,0
200217002,"2019",0,0,0,0,0,0,0,0,0,0,0
200217004,"2019",0,0,0,0,0,0,0,0,0,0,0
200217015,"2019",0,0,0,0,0,0,0,0,0,0,0
200217016,"2019",0,0,0,0,0,0,0,0,0,0,0
200217017,"2019",0,0,0,0,0,0,0,0,0,0,0
200217018,"2019",0,0,0,0,0,0,0,0,0,0,0
200217019,"2019",0,0,0,0,0,0,0,0,0,0,0
200217020,"2019",0,0,0,0,0,0,0,0,0,0,0
200217021,"2019",0,0,0,0,0,0,0,0,0,0,0
200226001,"2019",0,0,0,0,0,0,0,0,0,0,0
200253001,"2019",0,0,1,1,0,0,0,0,0,2,0
200280001,"2019",0,0,2,2,0,0,0,0,6,1,0
200305001,"2019",0,0,2,0,0,0,0,0,2,0,0
200305002,"2019",0,0,0,0,0,0,0,0,0,0,0
200314001,"2019",0,0,0,0,0,0,0,0,1,1,0
200332001,"2019",0,0,1,2,0,0,0,0,4,1,0
200332002,"2019",0,0,0,0,0,0,0,0,0,0,0
200341001,"2019",0,0,0,0,0,0,0,0,2,0,0
200466001,"2019",0,0,0,0,0,0,0,0,0,0,0
200466002,"2019",0,0,0,0,0,0,0,0,0,0,0
200466003,"2019",0,0,0,0,0,0,0,0,0,0,0
200484001,"2019",0,0,1,0,0,0,0,0,3,0,0
200527001,"2019",0,0,0,0,0,0,0,0,0,0,0
200527002,"2019",0,0,0,0,0,0,0,0,0,0,0
200554001,"2019",0,0,0,1,0,0,0,1,1,1,0
200572001,"2019",0,0,1,0,0,0,0,0,0,0,0
200590001,"2019",0,0,0,0,0,0,0,0,0,0,0
200785001,"2019",0,0,0,0,0,0,0,0,0,0,0
200800001,"2019",0,0,10,6,0,0,0,3,1,1,0
200846001,"2019",0,0,0,0,0,0,0,0,0,0,0
200846002,"2019",0,0,0,0,0,0,0,0,0,0,0
200846003,"2019",0,0,0,0,0,0,0,0,0,0,0
200873001,"2019",0,0,0,0,0,0,0,0,0,0,0
201034001,"2019",0,0,0,0,0,0,0,0,0,0,0
201061001,"2019",0,0,0,0,0,0,0,0,1,0,0
201098001,"2019",0,0,0,0,0,0,0,0,0,0,0
201104001,"2019",0,0,3,3,0,0,0,0,6,0,0
201104003,"2019",0,0,0,0,0,0,0,1,1,0,0
201104004,"2019",0,0,0,0,0,0,0,0,0,0,0
201104009,"2019",0,0,0,0,0,0,0,0,0,0,0
201104010,"2019",0,0,0,0,0,0,0,0,0,0,0
201131001,"2019",0,0,0,0,0,0,0,0,0,0,0
201159001,"2019",0,0,0,0,0,0,0,0,0,0,0
201177001,"2019",0,0,0,1,0,0,0,2,2,1,0
201195001,"2019",0,0,5,2,0,0,0,0,0,0,0
201283001,"2019",0,0,0,0,0,0,0,0,0,0,0
201283002,"2019",0,0,0,0,0,0,0,0,0,0,0
201283003,"2019",0,0,0,0,0,0,0,0,0,0,0
201371001,"2019",0,0,0,0,0,0,0,0,2,0,0
201432001,"2019",0,0,0,0,0,0,0,0,0,0,0
201441001,"2019",0,0,19,8,0,0,0,0,0,0,1
201469001,"2019",0,0,0,0,0,0,0,0,0,0,0
201469002,"2019",0,0,0,0,0,0,0,0,0,0,0
201469003,"2019",0,0,0,0,0,0,0,0,0,0,0
201469004,"2019",0,0,0,0,0,0,0,0,0,0,0
201478001,"2019",0,0,0,0,0,0,0,0,0,1,0
201496001,"2019",0,0,0,0,0,0,0,0,0,0,0
201539001,"2019",0,0,0,0,0,0,0,0,0,0,0
201548001,"2019",0,0,11,2,0,0,0,0,14,1,0
201548002,"2019",0,0,0,0,0,0,0,0,1,0,0
201645001,"2019",0,0,8,2,0,0,2,1,2,0,0
201654001,"2019",0,0,0,2,0,0,0,0,8,0,0
201672001,"2019",0,0,1,5,0,0,0,0,0,0,0
201681001,"2019",0,0,0,0,0,0,0,0,0,0,0
201690001,"2019",0,0,2,1,0,0,1,0,0,0,0
201690002,"2019",0,0,0,0,0,0,0,0,0,0,0
201751001,"2019",0,0,0,0,0,0,0,0,0,0,0
201751002,"2019",0,0,0,0,0,0,0,0,0,0,0
201803001,"2019",0,0,0,0,0,0,0,0,0,0,0
201821001,"2019",0,0,0,0,0,0,0,0,0,3,0
201867001,"2019",0,0,0,0,0,0,0,0,0,0,0
201885001,"2019",0,0,15,9,0,0,4,16,46,12,1
201885004,"2019",0,0,0,0,0,0,0,0,1,0,0
201928001,"2019",0,0,0,0,0,0,0,0,0,0,0
201946001,"2019",0,0,0,0,0,0,0,0,0,0,0
201955001,"2019",0,0,0,0,0,0,1,1,0,0,0
201964001,"2019",0,0,0,0,0,0,0,0,0,0,0
201973001,"2019",0,0,0,0,0,0,0,0,0,0,0
201973002,"2019",0,0,0,0,0,0,0,0,0,0,0
201973003,"2019",0,0,0,0,0,0,0,0,0,0,0
201973004,"2019",0,0,0,0,0,0,0,0,0,0,0
201982001,"2019",0,0,0,0,0,0,0,0,0,0,0
202046001,"2019",0,0,0,0,0,0,0,0,0,0,0
202073001,"2019",0,0,0,0,0,0,0,0,0,0,0
202134001,"2019",0,0,5,1,0,0,2,1,10,1,0
202152001,"2019",0,0,0,0,0,0,0,0,0,0,0
202170001,"2019",0,0,0,0,0,0,0,0,0,0,0
202222001,"2019",0,0,0,2,0,0,1,0,3,2,0
202222002,"2019",0,0,0,0,0,0,0,0,0,0,0
202222003,"2019",0,0,0,0,0,0,0,0,0,0,0
202222004,"2019",0,0,0,0,0,0,0,0,0,0,0
202222006,"2019",0,0,0,0,0,0,0,0,0,0,0
202222009,"2019",0,0,0,0,0,0,0,0,0,0,0
202222010,"2019",0,0,0,0,0,0,0,0,0,0,0
202356001,"2019",0,0,0,0,0,0,1,0,0,0,0
202356002,"2019",0,0,0,1,0,0,0,0,0,0,0
202356003,"2019",0,0,0,0,0,0,0,1,0,0,0
202356004,"2019",0,0,0,0,0,0,0,0,0,0,0
202356005,"2019",0,0,0,0,0,0,0,0,0,0,0
202356006,"2019",0,0,0,0,0,0,0,0,0,0,0
202356007,"2019",0,0,0,0,0,0,0,0,0,0,0
202356008,"2019",0,0,0,0,0,0,0,0,0,0,0
202356009,"2019",0,0,0,0,0,0,0,0,0,0,0
202356010,"2019",0,0,0,0,0,0,0,0,0,0,0
202435001,"2019",0,0,0,0,0,0,0,0,0,0,0
202453001,"2019",0,0,0,0,0,0,0,0,0,0,0
202480001,"2019",0,0,13,5,0,0,4,9,19,3,1
202514001,"2019",0,0,1,0,0,0,0,0,0,0,0
202523001,"2019",0,0,6,4,0,0,0,0,6,1,1
