"UNITID","Students","Demographic"
246460,10,"Men"
246460,112,"Women"
246789,84,"Men"
246789,71,"Women"
246813,1601,"Men"
246813,2858,"Women"
246895,183,"Men"
246895,412,"Women"
246974,44,"Men"
246974,282,"Women"
247010,1,"Men"
247010,91,"Women"
247047,1,"Men"
247047,110,"Women"
247065,36,"Men"
247065,500,"Women"
247153,53,"Men"
247153,143,"Women"
247162,23,"Men"
247162,40,"Women"
247409,6,"Men"
247409,78,"Women"
247603,1221,"Men"
247603,1026,"Women"
247649,382,"Men"
247649,290,"Women"
247773,75,"Men"
247773,0,"Women"
247834,17908,"Men"
247834,21640,"Women"
247940,2090,"Men"
247940,2785,"Women"
248192,0,"Men"
248192,17,"Women"
248527,1,"Men"
248527,92,"Women"
248606,772,"Men"
248606,631,"Women"
248624,15,"Men"
248624,56,"Women"
248633,4,"Men"
248633,56,"Women"
248660,27,"Men"
248660,60,"Women"
248703,4,"Men"
248703,269,"Women"
248925,784,"Men"
248925,317,"Women"
248934,5156,"Men"
248934,7416,"Women"
249061,2,"Men"
249061,50,"Women"
249238,17,"Men"
249238,271,"Women"
249609,15,"Men"
249609,0,"Women"
250027,125,"Men"
250027,393,"Women"
250285,341,"Men"
250285,44,"Women"
250744,81,"Men"
250744,356,"Women"
250902,7,"Men"
250902,81,"Women"
250993,251,"Men"
250993,267,"Women"
251260,2230,"Men"
251260,2833,"Women"
251312,111,"Men"
251312,393,"Women"
260363,4,"Men"
260363,12,"Women"
260372,47,"Men"
260372,157,"Women"
260664,134,"Men"
260664,57,"Women"
260691,209,"Men"
260691,496,"Women"
260789,82,"Men"
260789,488,"Women"
260929,10,"Men"
260929,173,"Women"
260965,1,"Men"
260965,96,"Women"
261436,68,"Men"
261436,709,"Women"
261676,1,"Men"
261676,38,"Women"
261685,0,"Men"
261685,51,"Women"
261719,1,"Men"
261719,163,"Women"
261773,2,"Men"
261773,30,"Women"
262031,2491,"Men"
262031,3652,"Women"
262086,2578,"Men"
262086,6418,"Women"
262129,407,"Men"
262129,474,"Women"
262165,20,"Men"
262165,16,"Women"
262341,571,"Men"
262341,121,"Women"
262457,51,"Men"
262457,396,"Women"
262466,5,"Men"
262466,7,"Women"
362700,22,"Men"
362700,261,"Women"
363013,0,"Men"
363013,38,"Women"
363147,4,"Men"
363147,335,"Women"
363165,837,"Men"
363165,789,"Women"
363633,314,"Men"
363633,429,"Women"
363679,1,"Men"
363679,181,"Women"
363712,60,"Men"
363712,0,"Women"
363882,1,"Men"
363882,72,"Women"
363907,296,"Men"
363907,295,"Women"
363916,59,"Men"
363916,133,"Women"
363934,731,"Men"
363934,202,"Women"
364016,2640,"Men"
364016,3508,"Women"
364025,7250,"Men"
364025,7835,"Women"
364548,160,"Men"
364548,154,"Women"
364575,4,"Men"
364575,24,"Women"
364627,212,"Men"
364627,208,"Women"
364636,34,"Men"
364636,134,"Women"
364946,171,"Men"
364946,187,"Women"
364964,2,"Men"
364964,13,"Women"
365091,18,"Men"
365091,228,"Women"
365125,2,"Men"
365125,191,"Women"
365198,358,"Men"
365198,321,"Women"
365213,321,"Men"
365213,311,"Women"
365240,8,"Men"
365240,4,"Women"
365374,1151,"Men"
365374,1046,"Women"
365383,11,"Men"
365383,74,"Women"
365480,517,"Men"
365480,492,"Women"
365505,2,"Men"
365505,25,"Women"
365693,2,"Men"
365693,159,"Women"
365763,8,"Men"
365763,28,"Women"
365824,3,"Men"
365824,127,"Women"
365833,5,"Men"
365833,129,"Women"
366003,199,"Men"
366003,272,"Women"
366155,18,"Men"
366155,17,"Women"
366191,1075,"Men"
366191,81,"Women"
366252,2938,"Men"
366252,1637,"Women"
366261,75,"Men"
366261,179,"Women"
366270,15,"Men"
366270,311,"Women"
366340,107,"Men"
366340,185,"Women"
366368,27,"Men"
366368,79,"Women"
366395,8951,"Men"
366395,11022,"Women"
366401,3999,"Men"
366401,4104,"Women"
366465,742,"Men"
366465,1558,"Women"
366535,46,"Men"
366535,211,"Women"
366553,284,"Men"
366553,266,"Women"
366571,2,"Men"
366571,19,"Women"
366623,128,"Men"
366623,159,"Women"
366711,6721,"Men"
366711,9516,"Women"
367088,1,"Men"
367088,108,"Women"
367103,88,"Men"
367103,13,"Women"
367112,0,"Men"
367112,8,"Women"
367158,2,"Men"
367158,73,"Women"
367361,44,"Men"
367361,21,"Women"
367431,1,"Men"
367431,14,"Women"
367459,3615,"Men"
367459,4797,"Women"
367875,250,"Men"
367875,445,"Women"
367954,1156,"Men"
367954,3214,"Women"
367972,41,"Men"
367972,312,"Women"
367981,2,"Men"
367981,84,"Women"
368230,9,"Men"
368230,155,"Women"
368364,183,"Men"
368364,149,"Women"
368407,0,"Men"
368407,23,"Women"
368452,110,"Men"
368452,137,"Women"
368629,107,"Men"
368629,364,"Women"
368647,2,"Men"
368647,12,"Women"
368771,46,"Men"
368771,163,"Women"
368832,11,"Men"
368832,32,"Women"
368911,645,"Men"
368911,1258,"Women"
369002,101,"Men"
369002,172,"Women"
369400,740,"Men"
369400,48,"Women"
369419,299,"Men"
369419,282,"Women"
369446,1,"Men"
369446,54,"Women"
369455,39,"Men"
369455,144,"Women"
369516,17,"Men"
369516,136,"Women"
369668,60,"Men"
369668,111,"Women"
369686,111,"Men"
369686,194,"Women"
369783,12,"Men"
369783,244,"Women"
369950,79,"Men"
369950,10,"Women"
371052,77,"Men"
371052,238,"Women"
371690,138,"Men"
371690,815,"Women"
371830,60,"Men"
371830,31,"Women"
371928,26,"Men"
371928,75,"Women"
371964,405,"Men"
371964,110,"Women"
372028,9,"Men"
372028,62,"Women"
372073,31,"Men"
372073,143,"Women"
372082,12,"Men"
372082,59,"Women"
372240,0,"Men"
372240,44,"Women"
372329,37,"Men"
372329,260,"Women"
372356,2,"Men"
372356,160,"Women"
372462,5,"Men"
372462,45,"Women"
372921,278,"Men"
372921,329,"Women"
373085,2,"Men"
373085,40,"Women"
373216,3,"Men"
373216,100,"Women"
373456,1,"Men"
373456,31,"Women"
373526,208,"Men"
373526,74,"Women"
373678,35,"Men"
373678,52,"Women"
373696,58,"Men"
373696,51,"Women"
373711,5,"Men"
373711,65,"Women"
373784,384,"Men"
373784,179,"Women"
374024,49,"Men"
374024,226,"Women"
374316,49,"Men"
374316,22,"Women"
374343,1,"Men"
374343,57,"Women"
374574,138,"Men"
374574,644,"Women"
374592,7,"Men"
374592,60,"Women"
375230,226,"Men"
375230,0,"Women"
375373,48,"Men"
375373,78,"Women"
375407,10,"Men"
375407,71,"Women"
375416,95,"Men"
375416,102,"Women"
375568,39,"Men"
375568,62,"Women"
375656,107,"Men"
375656,85,"Women"
375683,516,"Men"
375683,344,"Women"
375726,283,"Men"
375726,257,"Women"
375939,0,"Men"
375939,32,"Women"
375966,17,"Men"
375966,163,"Women"
375984,19,"Men"
375984,260,"Women"
376224,59,"Men"
376224,102,"Women"
376242,52,"Men"
376242,4,"Women"
376288,73,"Men"
376288,137,"Women"
376330,77,"Men"
376330,135,"Women"
376385,49,"Men"
376385,100,"Women"
376446,0,"Men"
376446,58,"Women"
376631,10,"Men"
376631,10,"Women"
376695,454,"Men"
376695,557,"Women"
377111,79,"Men"
377111,75,"Women"
377193,0,"Men"
377193,24,"Women"
377218,86,"Men"
377218,2,"Women"
377272,1,"Men"
377272,11,"Women"
377281,7,"Men"
377281,70,"Women"
377315,0,"Men"
377315,40,"Women"
377449,85,"Men"
377449,118,"Women"
377458,71,"Men"
377458,92,"Women"
377485,9,"Men"
377485,46,"Women"
377546,44,"Men"
377546,95,"Women"
377555,3291,"Men"
377555,2767,"Women"
377564,2564,"Men"
377564,2401,"Women"
377643,6,"Men"
377643,105,"Women"
377652,4,"Men"
377652,161,"Women"
377661,99,"Men"
377661,666,"Women"
377722,22,"Men"
377722,302,"Women"
377759,146,"Men"
377759,2,"Women"
378105,39,"Men"
378105,592,"Women"
378576,141,"Men"
378576,645,"Women"
378886,80,"Men"
378886,173,"Women"
378956,661,"Men"
378956,52,"Women"
379621,12,"Men"
379621,101,"Women"
379746,37,"Men"
379746,594,"Women"
379782,28,"Men"
379782,243,"Women"
380067,3,"Men"
380067,195,"Women"
380359,121,"Men"
380359,577,"Women"
380368,681,"Men"
380368,1108,"Women"
380377,166,"Men"
380377,470,"Women"
380438,79,"Men"
380438,590,"Women"
381255,80,"Men"
381255,16,"Women"
381282,41,"Men"
381282,54,"Women"
381325,52,"Men"
381325,90,"Women"
381352,22,"Men"
381352,67,"Women"
381370,6,"Men"
381370,224,"Women"
381404,17,"Men"
381404,398,"Women"
381459,218,"Men"
381459,78,"Women"
381486,0,"Men"
381486,22,"Women"
381699,1,"Men"
381699,45,"Women"
381732,14,"Men"
381732,38,"Women"
382258,58,"Men"
382258,114,"Women"
382416,14,"Men"
382416,66,"Women"
382461,0,"Men"
382461,43,"Women"
382780,16,"Men"
382780,80,"Women"
382911,22,"Men"
382911,25,"Women"
382957,240,"Men"
382957,262,"Women"
383020,6,"Men"
383020,31,"Women"
383084,176,"Men"
383084,315,"Women"
383163,2,"Men"
383163,104,"Women"
383190,881,"Men"
383190,1408,"Women"
383279,25,"Men"
383279,165,"Women"
383297,7,"Men"
383297,225,"Women"
383312,27,"Men"
383312,53,"Women"
383330,27,"Men"
383330,61,"Women"
383367,62,"Men"
383367,158,"Women"
383464,2,"Men"
383464,30,"Women"
383525,4,"Men"
383525,20,"Women"
383765,6,"Men"
383765,92,"Women"
383996,273,"Men"
383996,500,"Women"
384236,640,"Men"
384236,405,"Women"
384245,841,"Men"
384245,360,"Women"
384254,346,"Men"
384254,185,"Women"
384306,22,"Men"
384306,93,"Women"
384333,3927,"Men"
384333,6182,"Women"
384342,2077,"Men"
384342,2778,"Women"
384412,511,"Men"
384412,730,"Women"
384421,115,"Men"
384421,0,"Women"
385132,10,"Men"
385132,153,"Women"
385415,604,"Men"
385415,820,"Women"
385503,108,"Men"
385503,264,"Women"
385619,1634,"Men"
385619,1608,"Women"
386153,0,"Men"
386153,449,"Women"
386472,127,"Men"
386472,590,"Women"
388520,253,"Men"
388520,166,"Women"
389860,186,"Men"
389860,170,"Women"
390905,140,"Men"
390905,160,"Women"
391005,3,"Men"
391005,87,"Women"
391759,2,"Men"
391759,14,"Women"
392257,300,"Men"
392257,4230,"Women"
392354,9,"Men"
392354,5,"Women"
392415,186,"Men"
392415,269,"Women"
393649,762,"Men"
393649,570,"Women"
393861,67,"Men"
393861,375,"Women"
395362,729,"Men"
395362,1290,"Women"
395690,188,"Men"
395690,76,"Women"
397942,421,"Men"
397942,588,"Women"
399212,7557,"Men"
399212,4340,"Women"
399869,482,"Men"
399869,28,"Women"
399911,193,"Men"
399911,302,"Women"
400080,761,"Men"
400080,228,"Women"
400187,33,"Men"
400187,313,"Women"
400558,36,"Men"
400558,42,"Women"
401223,173,"Men"
401223,337,"Women"
401250,39,"Men"
401250,127,"Women"
401764,6,"Men"
401764,156,"Women"
402563,14,"Men"
402563,141,"Women"
402800,5,"Men"
402800,121,"Women"
404055,29,"Men"
404055,253,"Women"
404222,57,"Men"
404222,156,"Women"
404338,34,"Men"
404338,25,"Women"
404426,1111,"Men"
404426,1413,"Women"
404684,105,"Men"
404684,234,"Women"
404718,5,"Men"
404718,260,"Women"
404912,123,"Men"
404912,541,"Women"
405012,2,"Men"
405012,84,"Women"
405058,157,"Men"
405058,0,"Women"
405076,122,"Men"
405076,456,"Women"
405854,232,"Men"
405854,0,"Women"
405872,1352,"Men"
405872,1985,"Women"
406024,188,"Men"
406024,1277,"Women"
406033,432,"Men"
406033,2521,"Women"
406149,22,"Men"
406149,60,"Women"
406325,30,"Men"
406325,136,"Women"
406361,2,"Men"
406361,29,"Women"
406422,10,"Men"
406422,88,"Women"
406486,14,"Men"
406486,36,"Women"
407090,5,"Men"
407090,332,"Women"
407142,2,"Men"
407142,123,"Women"
407151,0,"Men"
407151,66,"Women"
407179,3,"Men"
407179,92,"Women"
407355,31,"Men"
407355,210,"Women"
407434,3,"Men"
407434,53,"Women"
407461,73,"Men"
407461,42,"Women"
407470,7,"Men"
407470,161,"Women"
407489,50,"Men"
407489,30,"Women"
407513,72,"Men"
407513,73,"Women"
407522,23,"Men"
407522,40,"Women"
407568,6,"Men"
407568,123,"Women"
407577,55,"Men"
407577,120,"Women"
407610,12,"Men"
407610,10,"Women"
407629,1750,"Men"
407629,2383,"Women"
407683,1,"Men"
407683,86,"Women"
407708,8,"Men"
407708,139,"Women"
407735,5,"Men"
407735,95,"Women"
407832,190,"Men"
407832,108,"Women"
408066,63,"Men"
408066,100,"Women"
408163,0,"Men"
408163,18,"Women"
408385,235,"Men"
408385,361,"Women"
408844,757,"Men"
408844,1993,"Women"
408862,8,"Men"
408862,192,"Women"
409032,2,"Men"
409032,73,"Women"
409120,33,"Men"
409120,58,"Women"
409193,172,"Men"
409193,9,"Women"
409254,9,"Men"
409254,288,"Women"
409315,12013,"Men"
409315,15418,"Women"
409537,22,"Men"
409537,17,"Women"
409591,30,"Men"
409591,57,"Women"
409616,185,"Men"
409616,299,"Women"
409698,3035,"Men"
409698,4678,"Women"
410797,47,"Men"
410797,41,"Women"
410964,4,"Men"
410964,43,"Women"
411684,35,"Men"
411684,115,"Women"
411754,5,"Men"
411754,33,"Women"
412173,48,"Men"
412173,510,"Women"
412535,9,"Men"
412535,28,"Women"
412544,17,"Men"
412544,187,"Women"
412599,106,"Men"
412599,225,"Women"
413176,18,"Men"
413176,14,"Women"
413413,7470,"Men"
413413,40291,"Women"
413617,112,"Men"
413617,188,"Women"
413626,76,"Men"
413626,133,"Women"
413680,390,"Men"
413680,21,"Women"
413820,0,"Men"
413820,9,"Women"
413893,552,"Men"
413893,608,"Women"
414063,2,"Men"
414063,86,"Women"
414124,238,"Men"
414124,74,"Women"
414461,2159,"Men"
414461,143,"Women"
414489,2,"Men"
414489,76,"Women"
414540,4,"Men"
414540,240,"Women"
414595,126,"Men"
414595,610,"Women"
414869,11,"Men"
414869,335,"Women"
414878,6245,"Men"
414878,3623,"Women"
414911,953,"Men"
414911,1548,"Women"
414939,61,"Men"
414939,400,"Women"
414966,48,"Men"
414966,55,"Women"
415039,0,"Men"
415039,55,"Women"
415057,112,"Men"
415057,2,"Women"
415987,4,"Men"
415987,63,"Women"
416458,22,"Men"
416458,83,"Women"
416801,80,"Men"
416801,279,"Women"
417008,1,"Men"
417008,63,"Women"
417062,1,"Men"
417062,40,"Women"
417105,307,"Men"
417105,119,"Women"
417123,33,"Men"
417123,41,"Women"
417327,38,"Men"
417327,324,"Women"
417442,2,"Men"
417442,34,"Women"
417503,0,"Men"
417503,303,"Women"
417600,2,"Men"
417600,20,"Women"
417628,6,"Men"
417628,16,"Women"
417637,44,"Men"
417637,46,"Women"
417646,0,"Men"
417646,23,"Women"
417655,1,"Men"
417655,30,"Women"
417682,1,"Men"
417682,26,"Women"
417716,11,"Men"
417716,161,"Women"
417725,1,"Men"
417725,60,"Women"
417734,25,"Men"
417734,177,"Women"
417752,8,"Men"
417752,16,"Women"
417831,60,"Men"
417831,28,"Women"
417840,30,"Men"
417840,438,"Women"
417868,2,"Men"
417868,29,"Women"
417886,2,"Men"
417886,21,"Women"
417910,40,"Men"
417910,153,"Women"
417983,0,"Men"
417983,31,"Women"
417992,3,"Men"
417992,71,"Women"
418001,8,"Men"
418001,76,"Women"
418010,5,"Men"
418010,94,"Women"
418029,4,"Men"
418029,31,"Women"
418038,13,"Men"
418038,174,"Women"
418065,42,"Men"
418065,268,"Women"
418083,9,"Men"
418083,28,"Women"
418126,35,"Men"
418126,61,"Women"
418171,37,"Men"
418171,1,"Women"
418205,136,"Men"
418205,101,"Women"
418223,10,"Men"
418223,140,"Women"
418250,126,"Men"
418250,67,"Women"
418269,22,"Men"
418269,20,"Women"
418278,36,"Men"
418278,68,"Women"
418296,822,"Men"
418296,669,"Women"
418302,271,"Men"
418302,261,"Women"
418320,613,"Men"
418320,508,"Women"
418348,363,"Men"
418348,195,"Women"
418357,92,"Men"
418357,103,"Women"
418409,118,"Men"
418409,111,"Women"
418427,5,"Men"
418427,77,"Women"
418445,10,"Men"
418445,29,"Women"
418454,50,"Men"
418454,55,"Women"
418481,4,"Men"
418481,52,"Women"
418515,5,"Men"
418515,53,"Women"
418524,9,"Men"
418524,50,"Women"
418533,48,"Men"
418533,231,"Women"
418560,23,"Men"
418560,86,"Women"
418588,2,"Men"
418588,48,"Women"
418612,0,"Men"
418612,7,"Women"
418658,301,"Men"
418658,109,"Women"
418773,123,"Men"
418773,134,"Women"
418782,235,"Men"
418782,11,"Women"
418889,56,"Men"
418889,5,"Women"
418913,2,"Men"
418913,6,"Women"
418968,2,"Men"
418968,218,"Women"
419031,1,"Men"
419031,9,"Women"
419095,3,"Men"
419095,38,"Women"
419183,12,"Men"
419183,29,"Women"
419217,4,"Men"
419217,27,"Women"
419226,278,"Men"
419226,224,"Women"
419235,38,"Men"
419235,112,"Women"
419244,190,"Men"
419244,59,"Women"
419253,23,"Men"
419253,9,"Women"
419280,0,"Men"
419280,38,"Women"
419341,8,"Men"
419341,7,"Women"
419420,7,"Men"
419420,20,"Women"
419633,4,"Men"
419633,68,"Women"
419703,451,"Men"
419703,31,"Women"
419712,167,"Men"
419712,19,"Women"
419721,287,"Men"
419721,23,"Women"
420024,7,"Men"
420024,184,"Women"
420130,29,"Men"
420130,240,"Women"
420246,73,"Men"
420246,443,"Women"
420255,192,"Men"
420255,6,"Women"
420325,84,"Men"
420325,0,"Women"
420343,1039,"Men"
420343,41,"Women"
420370,46,"Men"
420370,186,"Women"
420398,8660,"Men"
420398,11400,"Women"
420431,719,"Men"
420431,1389,"Women"
420440,681,"Men"
420440,1194,"Women"
420468,109,"Men"
420468,177,"Women"
420538,518,"Men"
420538,797,"Women"
420556,291,"Men"
420556,521,"Women"
420705,81,"Men"
420705,37,"Women"
420723,227,"Men"
420723,360,"Women"
420981,210,"Men"
420981,792,"Women"
421513,3,"Men"
421513,87,"Women"
421610,4,"Men"
421610,105,"Women"
421665,0,"Men"
421665,43,"Women"
421708,167,"Men"
421708,1035,"Women"
421717,4,"Men"
421717,3,"Women"
421771,0,"Men"
421771,31,"Women"
421841,96,"Men"
421841,155,"Women"
421878,38,"Men"
421878,457,"Women"
421896,48,"Men"
421896,108,"Women"
422020,348,"Men"
422020,16,"Women"
422695,41,"Men"
422695,202,"Women"
422835,74,"Men"
422835,198,"Women"
423120,36,"Men"
423120,133,"Women"
423397,342,"Men"
423397,242,"Women"
423412,16,"Men"
423412,6,"Women"
423643,1395,"Men"
423643,2343,"Women"
423652,146,"Men"
423652,324,"Women"
425250,19,"Men"
425250,75,"Women"
425986,2,"Men"
425986,44,"Women"
426314,10273,"Men"
426314,2497,"Women"
427308,8,"Men"
427308,102,"Women"
427335,0,"Men"
427335,34,"Women"
427973,234,"Men"
427973,36,"Women"
427991,645,"Men"
427991,510,"Women"
428000,14,"Men"
428000,18,"Women"
428019,193,"Men"
428019,192,"Women"
428055,48,"Men"
428055,96,"Women"
428125,32,"Men"
428125,25,"Women"
428170,46,"Men"
428170,518,"Women"
428259,35,"Men"
428259,81,"Women"
428392,740,"Men"
428392,1094,"Women"
429085,20,"Men"
429085,56,"Women"
429128,43,"Men"
429128,825,"Women"
430184,341,"Men"
430184,949,"Women"
430227,1,"Men"
430227,83,"Women"
430245,129,"Men"
430245,455,"Women"
430306,6,"Men"
430306,13,"Women"
430403,10,"Men"
430403,225,"Women"
430564,28,"Men"
430564,46,"Women"
430582,197,"Men"
430582,225,"Women"
430670,139,"Men"
430670,286,"Women"
430704,22,"Men"
430704,70,"Women"
430795,42,"Men"
430795,127,"Women"
430883,6,"Men"
430883,26,"Women"
430908,1,"Men"
430908,30,"Women"
430935,391,"Men"
430935,165,"Women"
430971,3,"Men"
430971,45,"Women"
431017,183,"Men"
431017,188,"Women"
431071,10,"Men"
431071,20,"Women"
431105,10,"Men"
431105,73,"Women"
431123,180,"Men"
431123,3,"Women"
431141,570,"Men"
431141,807,"Women"
431196,11,"Men"
431196,82,"Women"
431266,1,"Men"
431266,123,"Women"
431275,7,"Men"
431275,51,"Women"
431284,5,"Men"
431284,57,"Women"
431558,105,"Men"
431558,192,"Women"
431600,39,"Men"
431600,269,"Women"
431716,251,"Men"
431716,246,"Women"
431983,73,"Men"
431983,0,"Women"
432117,6,"Men"
432117,175,"Women"
432269,52,"Men"
432269,15,"Women"
432348,75,"Men"
432348,79,"Women"
432384,72,"Men"
432384,428,"Women"
433004,135,"Men"
433004,338,"Women"
433013,347,"Men"
433013,786,"Women"
433040,8,"Men"
433040,40,"Women"
433068,253,"Men"
433068,168,"Women"
433101,79,"Men"
433101,580,"Women"
433138,26,"Men"
433138,120,"Women"
433174,79,"Men"
433174,553,"Women"
433387,85706,"Men"
433387,124502,"Women"
433420,302,"Men"
433420,48,"Women"
433536,23,"Men"
433536,328,"Women"
433660,6995,"Men"
433660,9617,"Women"
434016,72,"Men"
434016,146,"Women"
434061,2292,"Men"
434061,3946,"Women"
434140,125,"Men"
434140,412,"Women"
434159,423,"Men"
434159,115,"Women"
434274,11,"Men"
434274,63,"Women"
434308,14,"Men"
434308,211,"Women"
434344,8,"Men"
434344,184,"Women"
434362,48,"Men"
434362,2,"Women"
434432,0,"Men"
434432,12,"Women"
434441,12,"Men"
434441,42,"Women"
434469,24,"Men"
434469,490,"Women"
434496,1,"Men"
434496,69,"Women"
434584,84,"Men"
434584,172,"Women"
434672,6093,"Men"
434672,10358,"Women"
434751,32,"Men"
434751,87,"Women"
434821,10,"Men"
434821,281,"Women"
434830,3,"Men"
434830,207,"Women"
434900,66,"Men"
434900,226,"Women"
434937,56,"Men"
434937,0,"Women"
435000,430,"Men"
435000,673,"Women"
436030,57,"Men"
436030,161,"Women"
436304,1282,"Men"
436304,1315,"Women"
436429,3372,"Men"
436429,2100,"Women"
436553,110,"Men"
436553,568,"Women"
436599,31,"Men"
436599,154,"Women"
436614,53,"Men"
436614,25,"Women"
436632,31,"Men"
436632,115,"Women"
436650,10,"Men"
436650,154,"Women"
436818,357,"Men"
436818,388,"Women"
436827,269,"Men"
436827,208,"Women"
436836,1321,"Men"
436836,1161,"Women"
437097,589,"Men"
437097,390,"Women"
437103,3904,"Men"
437103,7278,"Women"
437237,58,"Men"
437237,10,"Women"
437556,648,"Men"
437556,678,"Women"
437608,62,"Men"
437608,29,"Women"
437635,101,"Men"
437635,873,"Women"
437723,1,"Men"
437723,10,"Women"
437732,0,"Men"
437732,2,"Women"
437750,66,"Men"
437750,4,"Women"
437769,11,"Men"
437769,68,"Women"
437778,41,"Men"
437778,338,"Women"
437857,2,"Men"
437857,89,"Women"
437936,99,"Men"
437936,546,"Women"
438179,27,"Men"
438179,191,"Women"
438221,16,"Men"
438221,110,"Women"
438258,163,"Men"
438258,253,"Women"
438285,7,"Men"
438285,152,"Women"
438337,68,"Men"
438337,121,"Women"
438504,1472,"Men"
438504,81,"Women"
438586,237,"Men"
438586,564,"Women"
438674,0,"Men"
438674,37,"Women"
438708,128,"Men"
438708,337,"Women"
438735,152,"Men"
438735,20,"Women"
438984,70,"Men"
438984,125,"Women"
439020,10,"Men"
439020,20,"Women"
439118,164,"Men"
439118,189,"Women"
439190,1136,"Men"
439190,1244,"Women"
439367,427,"Men"
439367,1154,"Women"
439394,7,"Men"
439394,20,"Women"
439446,16,"Men"
439446,73,"Women"
439455,20,"Men"
439455,555,"Women"
439473,59,"Men"
439473,117,"Women"
439491,3,"Men"
439491,59,"Women"
439570,28,"Men"
439570,465,"Women"
439622,146,"Men"
439622,237,"Women"
439668,164,"Men"
439668,36,"Women"
439701,221,"Men"
439701,319,"Women"
439738,128,"Men"
439738,354,"Women"
439747,34,"Men"
439747,116,"Women"
