"unitid","Year","Weapon Possession (Discipline)","Drug Law Violation","Liquor Law Violation"
"179946","2023",0,9,13
"179955","2023",0,1,3
"179991","2023",0,0,0
"180054","2023",0,0,0
"180063","2023",0,0,0
"180090","2023",0,0,0
"180106","2023",1,2,33
"180151","2023",0,3,11
"180160","2023",0,0,0
"180203","2023",0,0,0
"180212","2023",0,0,0
"180249","2023",0,0,0
"180258","2023",0,4,26
"180276","2023",0,0,1
"180328","2023",0,0,0
"180373","2023",0,0,4
"180522","2023",1,1,5
"180595","2023",0,2,31
"180647","2023",0,0,0
"180692","2023",0,6,31
"180814","2023",0,0,5
"180832","2023",0,0,0
"180948","2023",0,11,38
"180957","2023",0,0,0
"181127","2023",1,1,32
"181215","2023",0,0,33
"181297","2023",0,0,0
"181394","2023",4,20,179
"181446","2023",0,0,49
"181464","2023",0,42,392
"181491","2023",0,5,59
"181534","2023",0,21,6
"181543","2023",0,0,0
"181604","2023",0,0,0
"181738","2023",0,0,8
"181765","2023",0,0,1
"181783","2023",0,2,21
"181817","2023",0,1,54
"181853","2023",2,3,5
"181880","2023",0,0,0
"182148","2023",0,0,0
"182634","2023",0,10,13
"182704","2023",0,0,0
"182722","2023",0,0,0
"182829","2023",0,0,0
"182892","2023",0,0,0
"183026","2023",0,2,84
"183071","2023",0,0,0
"183080","2023",1,0,532
"183099","2023",0,8,29
"183123","2023",0,2,5
"183132","2023",0,0,0
"183141","2023",0,0,0
"183202","2023",0,0,0
"183211","2023",0,6,7
"183239","2023",0,6,94
"183248","2023",0,0,0
"183275","2023",0,0,0
"183488","2023",0,0,0
"183725","2023",0,0,0
"183743","2023",0,3,0
"183804","2023",0,0,0
"183822","2023",5,19,25
"183910","2023",1,9,15
"183974","2023",0,5,8
"184056","2023",0,0,0
"184092","2023",0,0,0
"184180","2023",0,0,0
"184205","2023",0,0,0
"184348","2023",3,11,48
"184427","2023",0,0,0
"184481","2023",0,0,0
"184506","2023",0,0,0
"184612","2023",0,11,9
"184746","2023",0,0,0
"184773","2023",0,7,5
"184791","2023",0,0,0
"184816","2023",0,0,0
"184959","2023",0,0,0
"184968","2023",0,0,0
"185396","2023",0,0,0
"185466","2023",0,0,0
"185572","2023",1,11,115
"185590","2023",0,0,0
"185679","2023",0,0,0
"185721","2023",0,0,0
"185758","2023",0,0,0
"185828","2023",0,10,51
"185970","2023",0,0,0
"186016","2023",0,0,0
"186034","2023",0,0,0
"186052","2023",0,0,0
"186122","2023",0,0,0
"186186","2023",0,0,0
"186201","2023",0,20,28
"186405","2023",0,0,0
"186423","2023",0,0,0
"186432","2023",0,6,15
"186469","2023",0,0,0
"186593","2023",0,0,0
"186618","2023",0,3,4
"186645","2023",0,0,1
"186867","2023",1,8,115
"186900","2023",0,0,0
"187000","2023",0,0,0
"187046","2023",0,0,0
"187134","2023",5,19,107
"187444","2023",0,38,38
"187596","2023",0,2,1
"187639","2023",0,0,0
"187648","2023",0,6,5
"187666","2023",0,2,0
"187745","2023",5,7,10
"187897","2023",0,31,2
"187903","2023",0,7,35
"187912","2023",0,0,0
"187958","2023",0,0,0
"187967","2023",0,0,0
"187976","2023",0,0,0
"187994","2023",0,0,0
"188003","2023",0,0,0
"188021","2023",0,0,0
"188030","2023",17,33,94
"188058","2023",0,0,0
"188137","2023",0,0,0
"188182","2023",0,1,2
"188207","2023",0,0,0
"188216","2023",0,6,4
"188225","2023",0,0,0
"188261","2023",0,0,0
"188289","2023",0,0,0
"188304","2023",0,0,0
"188340","2023",0,0,0
"188438","2023",1,52,49
"188517","2023",0,0,0
"188526","2023",0,3,12
"188535","2023",0,0,0
"188580","2023",0,0,0
"188641","2023",0,14,12
"188650","2023",0,0,0
"188669","2023",0,0,0
"188678","2023",0,0,0
"188687","2023",0,0,0
"188890","2023",0,0,0
"188915","2023",0,0,0
"188942","2023",0,0,0
"189015","2023",0,0,0
"189097","2023",0,1,6
"189219","2023",0,0,0
"189228","2023",0,0,0
"189255","2023",0,0,0
"189273","2023",0,0,0
"189282","2023",0,0,0
"189404","2023",0,0,0
"189413","2023",0,0,0
"189468","2023",0,0,0
"189477","2023",0,0,0
"189501","2023",0,0,0
"189547","2023",1,31,11
"189705","2023",0,27,19
"189811","2023",0,0,0
"189857","2023",0,0,0
"189990","2023",0,0,0
"190008","2023",0,0,0
"190053","2023",0,0,0
"190071","2023",0,0,0
"190080","2023",0,0,0
"190099","2023",0,49,34
"190169","2023",0,0,0
"190239","2023",0,0,0
"190318","2023",0,0,0
"190372","2023",0,0,1
"190451","2023",0,0,0
"190512","2023",0,0,0
"190521","2023",0,0,4
"190530","2023",0,0,0
"190549","2023",0,0,0
"190558","2023",0,18,10
"190567","2023",0,2,24
"190585","2023",3,1,0
"190600","2023",0,1,3
"190619","2023",0,2,0
"190628","2023",0,0,0
"190637","2023",0,0,1
"190646","2023",0,1,0
"190655","2023",0,1,0
"190664","2023",3,21,12
"190673","2023",1,6,3
"190682","2023",0,0,0
"190691","2023",1,0,0
"190707","2023",0,0,0
"190716","2023",0,1,11
"190752","2023",0,0,0
"190761","2023",1,22,58
"190840","2023",0,17,12
"190956","2023",0,0,0
"190983","2023",0,10,21
"191199","2023",1,17,31
"191205","2023",0,6,0
"191302","2023",0,0,0
"191311","2023",0,0,0
"191339","2023",2,8,74
"191515","2023",0,18,9
"191597","2023",0,0,0
"191612","2023",1,40,53
"191621","2023",0,2,32
"191630","2023",0,1,115
"191649","2023",0,6,2
"191676","2023",0,1,13
"191719","2023",0,2,2
"191959","2023",0,0,0
"192022","2023",1,1,39
"192040","2023",0,0,9
"192110","2023",0,3,28
"192165","2023",0,0,0
"192271","2023",0,0,0
"192484","2023",0,0,0
"192624","2023",0,0,0
"192688","2023",0,0,0
"192703","2023",0,3,28
"192712","2023",0,0,8
"192749","2023",0,11,28
"192785","2023",0,0,0
"192800","2023",0,0,0
"192864","2023",0,0,0
"192961","2023",0,0,0
"192970","2023",0,0,0
"193052","2023",0,0,0
"193061","2023",0,0,0
"193070","2023",0,0,0
"193201","2023",0,0,0
"193247","2023",0,0,0
"193265","2023",0,0,0
"193292","2023",0,0,9
"193353","2023",0,5,19
"193380","2023",0,0,0
"193399","2023",1,28,9
"193405","2023",0,0,0
"193478","2023",1,23,0
"193584","2023",0,7,61
"193609","2023",0,0,0
"193821","2023",0,0,0
"193830","2023",0,0,0
"193973","2023",0,23,9
"193991","2023",0,0,0
"194073","2023",0,0,0
"194116","2023",0,0,0
"194189","2023",0,0,0
"194259","2023",0,0,0
"194392","2023",0,0,0
"194435","2023",0,0,0
"194499","2023",0,0,0
"194569","2023",0,0,0
"194657","2023",0,0,0
"194666","2023",0,0,0
"194693","2023",0,0,0
"194718","2023",0,0,0
"194736","2023",0,0,0
"194763","2023",0,0,0
"194824","2023",1,23,58
"194958","2023",0,2,15
"195030","2023",1,110,413
"195067","2023",0,0,0
"195164","2023",0,49,116
"195173","2023",0,0,0
"195191","2023",0,0,0
"195216","2023",0,2,1
"195243","2023",0,7,19
"195289","2023",0,0,0
"195304","2023",0,12,24
"195322","2023",0,0,0
"195438","2023",0,0,0
"195474","2023",0,51,159
"195580","2023",0,0,0
"195720","2023",0,3,87
"195784","2023",0,0,0
"195988","2023",1,0,3
"196015","2023",1,0,15
"196024","2023",6,47,39
"196033","2023",1,26,27
"196042","2023",1,0,20
"196051","2023",10,21,60
"196088","2023",0,8,201
"196097","2023",2,46,145
"196112","2023",0,0,0
"196121","2023",0,38,100
"196130","2023",0,0,50
"196149","2023",2,5,226
"196158","2023",0,6,11
"196167","2023",0,8,21
"196176","2023",1,1,42
"196200","2023",0,0,18
"196219","2023",1,12,11
"196228","2023",0,0,0
"196237","2023",2,9,4
"196255","2023",0,0,0
"196291","2023",1,0,5
"196389","2023",0,0,0
"196431","2023",0,0,0
"196440","2023",0,0,0
"196468","2023",0,0,0
"196565","2023",0,12,31
"196583","2023",0,0,0
"196680","2023",0,0,0
"196699","2023",0,1,0
"196866","2023",1,37,60
"196884","2023",0,0,0
"197027","2023",0,0,4
"197133","2023",0,10,1
"197142","2023",0,0,0
"197151","2023",0,3,23
"197197","2023",1,10,10
"197221","2023",0,1,15
"197285","2023",0,0,0
"197337","2023",0,0,0
"197601","2023",0,0,0
"197647","2023",0,0,0
"197692","2023",0,0,0
"197735","2023",0,0,0
"197744","2023",0,0,0
"197869","2023",2,136,404
"197911","2023",0,2,2
"197966","2023",0,0,0
"197984","2023",0,19,85
"197993","2023",0,0,0
"198011","2023",0,0,0
"198066","2023",1,4,0
"198084","2023",0,0,0
"198109","2023",0,1,1
"198136","2023",0,6,17
"198206","2023",1,0,0
"198215","2023",0,0,0
"198303","2023",5,115,32
"198321","2023",0,0,0
"198330","2023",0,0,0
"198507","2023",0,17,26
"198516","2023",1,73,293
"198543","2023",4,29,15
"198561","2023",3,16,104
"198598","2023",3,12,9
"198613","2023",0,13,8
"198640","2023",0,0,0
"198668","2023",0,1,0
"198695","2023",9,68,162
"198729","2023",0,0,0
"198756","2023",2,37,3
"198774","2023",0,0,0
"198808","2023",0,24,19
"198844","2023",0,0,0
"198862","2023",0,0,0
"198871","2023",1,19,9
"198899","2023",1,13,11
"198905","2023",0,0,0
"198923","2023",0,0,0
"198950","2023",0,0,1
"198969","2023",1,8,12
"198978","2023",0,0,0
"199005","2023",0,0,0
"199023","2023",0,0,0
"199078","2023",0,0,0
"199087","2023",0,0,0
"199111","2023",8,16,19
"199157","2023",1,135,23
"199184","2023",0,5,5
"199193","2023",5,24,211
"199263","2023",0,0,0
"199272","2023",0,6,30
"199281","2023",2,20,18
"199306","2023",0,0,0
"199333","2023",0,0,0
"199412","2023",1,6,97
"199449","2023",0,0,0
"199458","2023",0,0,0
"199467","2023",0,0,0
"199476","2023",1,1,0
"199582","2023",2,22,3
"199607","2023",0,1,4
"199625","2023",0,0,0
"199689","2023",0,0,0
"199722","2023",0,0,0
"199759","2023",0,1,1
"199795","2023",0,0,0
"199865","2023",0,38,25
"199883","2023",0,0,0
"199892","2023",0,0,0
"199908","2023",0,0,0
"199953","2023",0,0,0
"199971","2023",0,0,0
"199980","2023",0,0,0
"199999","2023",11,97,34
"200013","2023",0,0,0
"200022","2023",1,3,128
"200059","2023",0,0,38
"200110","2023",0,0,0
"200208","2023",0,0,0
"200226","2023",0,0,0
"200253","2023",0,3,3
"200280","2023",0,16,122
"200314","2023",0,0,33
"200341","2023",1,2,0
"200484","2023",0,0,0
"200554","2023",0,11,5
"200572","2023",0,0,0
"200590","2023",0,0,0
"200785","2023",0,0,0
"200800","2023",4,64,81
"200873","2023",0,0,0
"201034","2023",2,10,1
"201061","2023",0,0,0
"201098","2023",0,5,1
"201131","2023",0,0,0
"201159","2023",2,4,0
"201177","2023",0,0,0
"201195","2023",0,4,34
"201283","2023",0,0,0
"201371","2023",0,8,19
"201432","2023",0,0,0
"201441","2023",0,25,85
"201478","2023",0,4,0
"201496","2023",0,0,0
"201539","2023",0,0,0
"201645","2023",0,20,120
"201654","2023",0,0,1
"201672","2023",0,15,35
"201681","2023",0,0,0
"201803","2023",0,0,0
"201821","2023",0,0,0
"201867","2023",0,0,0
"201928","2023",0,0,0
"201946","2023",0,0,0
"201955","2023",0,0,0
"201964","2023",0,0,0
"202046","2023",0,4,2
"202073","2023",0,0,0
"202134","2023",6,35,26
"202152","2023",0,0,0
"202170","2023",0,3,1
"202435","2023",0,0,0
"202453","2023",0,0,0
"202514","2023",0,11,3
"202523","2023",0,41,48
"202657","2023",0,5,1
"202806","2023",0,0,0
"202888","2023",0,0,0
"202903","2023",0,0,0
"202912","2023",0,0,0
"202949","2023",0,0,0
"202985","2023",0,0,0
"203030","2023",0,0,0
"203085","2023",0,3,26
"203128","2023",0,13,45
"203146","2023",0,0,0
"203234","2023",0,0,0
"203368","2023",1,17,59
"203438","2023",0,0,0
"203447","2023",0,0,0
"203456","2023",0,0,0
"203465","2023",0,0,0
"203474","2023",0,0,0
"203483","2023",0,0,0
"203492","2023",0,0,0
"203535","2023",0,44,56
"203544","2023",0,0,0
"203580","2023",3,12,10
"203599","2023",0,0,0
"203678","2023",0,0,0
"203739","2023",0,0,0
"203757","2023",0,0,0
"203775","2023",0,1,37
"203845","2023",0,8,26
"203881","2023",0,0,0
"203942","2023",0,0,0
"203960","2023",0,0,0
"203997","2023",0,0,0
"204006","2023",0,0,0
"204015","2023",0,0,0
"204121","2023",0,0,0
"204158","2023",0,0,0
"204185","2023",0,30,49
"204194","2023",0,4,4
"204200","2023",0,6,2
"204264","2023",0,8,9
"204334","2023",0,0,0
"204422","2023",0,0,0
"204431","2023",0,0,0
"204440","2023",0,0,0
"204459","2023",0,0,0
"204477","2023",0,0,0
"204486","2023",1,31,2
"204501","2023",0,34,21
"204608","2023",0,0,0
"204617","2023",0,5,5
"204635","2023",0,10,78
"204662","2023",0,24,70
"204671","2023",0,0,0
"204680","2023",0,0,10
"204699","2023",0,0,0
"204705","2023",0,15,35
"204714","2023",0,0,0
"204723","2023",0,0,0
"204769","2023",0,0,0
"204778","2023",0,0,0
"204796","2023",1,168,587
"204802","2023",0,0,0
"204820","2023",0,0,0
"204839","2023",0,0,0
"204848","2023",0,0,0
"204866","2023",0,0,0
"204884","2023",0,0,0
"204893","2023",0,0,0
"204963","2023",0,0,0
"204981","2023",0,0,0
"204990","2023",0,0,0
"205027","2023",0,0,0
"205054","2023",0,0,0
"205090","2023",0,0,0
"205124","2023",0,0,0
"205142","2023",0,0,0
"205179","2023",0,0,0
"205203","2023",0,2,11
"205391","2023",0,0,0
"205443","2023",0,2,16
"205887","2023",0,0,0
"206011","2023",1,8,3
"206039","2023",0,0,0
"206154","2023",0,0,0
"206172","2023",0,4,0
"206181","2023",0,0,0
"206288","2023",0,0,0
"206321","2023",0,5,0
"206349","2023",0,0,0
"206437","2023",0,5,74
"206446","2023",0,0,0
"206491","2023",1,11,2
"206507","2023",0,15,36
"206516","2023",0,0,0
"206525","2023",1,46,53
"206589","2023",0,23,26
"206613","2023",0,0,0
"206695","2023",0,0,25
"206835","2023",0,3,15
"206905","2023",0,0,0
"206923","2023",0,6,18
"206932","2023",0,0,0
"207041","2023",0,16,38
"207069","2023",0,2,13
"207087","2023",0,0,0
"207102","2023",0,0,0
"207157","2023",0,0,0
"207236","2023",0,0,0
"207315","2023",0,0,0
"207324","2023",0,0,0
"207351","2023",0,4,3
"207397","2023",0,0,0
"207403","2023",0,0,0
"207458","2023",0,0,1
"207564","2023",2,3,2
"207582","2023",0,3,2
"207670","2023",6,6,23
"207704","2023",0,0,0
"207722","2023",0,0,2
"207740","2023",0,4,8
"207786","2023",0,0,0
"207856","2023",0,0,0
"207865","2023",0,0,0
"207962","2023",0,0,0
"208035","2023",0,10,0
"208044","2023",0,0,0
"208053","2023",0,0,0
"208275","2023",0,0,0
"208433","2023",0,0,0
"208479","2023",0,0,0
"208512","2023",0,0,0
"208637","2023",0,0,0
"208725","2023",0,0,0
"208859","2023",0,0,0
"209056","2023",0,76,65
"209083","2023",0,0,0
"209153","2023",0,0,0
"209205","2023",0,0,0
"209241","2023",0,0,0
"209296","2023",0,0,0
"209409","2023",0,2,4
"209490","2023",0,0,0
"209603","2023",0,0,1
"209667","2023",0,0,0
"209676","2023",0,0,0
"209694","2023",0,0,0
"209700","2023",0,0,0
"209719","2023",0,0,0
"209807","2023",0,1,5
"209825","2023",0,22,61
"209922","2023",0,51,39
"210304","2023",0,1,0
"210331","2023",0,1,2
"210438","2023",0,0,0
"210492","2023",0,4,0
"210571","2023",2,37,56
"210669","2023",1,41,12
"210711","2023",0,0,0
"210739","2023",0,4,31
"210748","2023",0,0,0
"211006","2023",0,0,0
"211079","2023",0,0,0
"211130","2023",0,0,0
"211273","2023",0,1,25
"211291","2023",0,38,233
"211316","2023",0,0,0
"211334","2023",0,0,0
"211343","2023",0,0,1
"211468","2023",0,11,3
"211477","2023",3,17,10
"211556","2023",0,10,20
"211583","2023",0,16,5
"211608","2023",1,13,6
"211635","2023",0,0,0
"211802","2023",0,0,0
"211893","2023",0,0,0
"211981","2023",0,65,41
"212045","2023",0,0,0
"212197","2023",0,12,20
"212230","2023",0,0,0
"212267","2023",0,0,0
"212276","2023",0,0,0
"212294","2023",0,0,0
"212300","2023",0,0,0
"212328","2023",0,0,0
"212337","2023",0,0,0
"212355","2023",0,0,0
"212382","2023",0,0,0
"212391","2023",0,0,0
"212434","2023",0,0,0
"212656","2023",0,2,2
"212674","2023",0,40,185
"212753","2023",0,0,0
"212771","2023",0,0,0
"212869","2023",0,9,9
"212911","2023",0,0,38
"212975","2023",0,0,0
"213011","2023",0,9,14
"213163","2023",0,0,0
"213233","2023",1,0,0
"213251","2023",0,9,29
"213303","2023",0,9,3
"213321","2023",0,23,8
"213330","2023",0,0,0
"213349","2023",0,47,75
"213358","2023",0,12,30
"213367","2023",0,13,99
"213385","2023",1,27,135
"213400","2023",0,0,3
"213446","2023",0,0,0
"213455","2023",0,0,0
"213473","2023",0,0,0
"213491","2023",0,0,0
"213507","2023",0,3,7
"213534","2023",0,0,0
"213543","2023",2,47,230
"213570","2023",0,0,0
"213589","2023",0,0,0
"213622","2023",0,0,0
"213659","2023",0,0,0
"213668","2023",0,2,6
"213774","2023",0,0,0
"213826","2023",0,14,63
"213914","2023",0,0,0
"213932","2023",0,0,0
"213987","2023",1,22,29
"214023","2023",0,0,0
"214069","2023",1,3,26
"214148","2023",0,0,0
"214157","2023",0,10,57
"214166","2023",0,1,4
"214175","2023",0,6,56
"214272","2023",0,25,8
"214476","2023",0,0,0
"214528","2023",0,0,0
"214582","2023",0,0,0
"214591","2023",0,12,12
"214607","2023",0,0,0
"214625","2023",0,0,0
"214634","2023",0,0,0
"214643","2023",0,0,0
"214652","2023",0,0,0
"214670","2023",0,0,0
"214689","2023",0,11,70
"214698","2023",0,1,9
"214704","2023",0,0,112
"214713","2023",0,32,45
"214731","2023",0,3,17
"214740","2023",0,0,0
"214759","2023",0,0,0
"214768","2023",0,2,0
"214786","2023",0,0,6
"214795","2023",0,1,2
"214801","2023",0,4,12
"214810","2023",0,2,8
"214829","2023",0,0,0
"214883","2023",0,0,0
"214892","2023",0,0,0
"214944","2023",0,0,0
"214971","2023",0,0,0
"215008","2023",0,0,0
"215044","2023",0,0,0
"215053","2023",0,0,0
"215114","2023",0,0,1
"215266","2023",0,19,88
"215275","2023",0,3,0
"215284","2023",0,6,18
"215293","2023",0,25,168
"215309","2023",0,0,0
"215390","2023",0,0,0
"215424","2023",0,0,0
"215442","2023",1,58,24
"215479","2023",0,0,0
"215530","2023",0,0,0
"215585","2023",0,0,0
"215594","2023",0,0,0
"215619","2023",0,0,0
"215637","2023",0,0,0
"215655","2023",5,9,36
"215682","2023",0,0,0
"215691","2023",0,7,5
"215798","2023",0,6,3
"215813","2023",0,0,0
"215886","2023",0,0,0
"215929","2023",0,22,95
"215947","2023",0,18,9
"215974","2023",0,0,0
"215983","2023",0,0,0
"216010","2023",0,20,34
"216038","2023",0,15,50
"216047","2023",0,0,0
"216074","2023",0,0,0
"216162","2023",0,0,0
"216223","2023",0,0,0
"216278","2023",0,49,74
"216287","2023",1,13,40
"216296","2023",0,8,4
"216311","2023",0,0,0
"216348","2023",0,0,0
"216357","2023",0,28,16
"216436","2023",0,0,0
"216445","2023",0,0,0
"216454","2023",0,0,0
"216463","2023",0,0,0
"216524","2023",0,15,53
"216542","2023",0,11,4
"216551","2023",1,11,4
"216597","2023",0,23,235
"216630","2023",0,0,0
"216667","2023",1,5,19
"216746","2023",0,0,0
"216773","2023",0,0,0
"216807","2023",0,3,12
"216816","2023",0,0,0
"216825","2023",0,0,0
"216931","2023",0,21,17
"216940","2023",0,0,0
"217013","2023",0,1,1
"217040","2023",0,0,0
"217059","2023",0,26,59
"217156","2023",0,20,90
"217165","2023",0,0,202
"217323","2023",0,0,0
"217402","2023",0,1,299
"217420","2023",1,0,26
"217493","2023",1,1,66
"217536","2023",0,1,219
"217581","2023",0,0,0
"217606","2023",0,0,0
"217615","2023",0,0,0
"217624","2023",2,6,0
"217688","2023",0,4,7
"217721","2023",0,0,0
"217749","2023",0,0,0
"217776","2023",0,0,0
"217794","2023",0,0,0
"217864","2023",0,0,49
"217873","2023",0,22,18
"217891","2023",0,0,0
"217907","2023",0,0,12
"217925","2023",1,0,0
"217934","2023",0,0,0
"217961","2023",0,3,6
"217989","2023",1,2,0
"217998","2023",0,2,33
"218061","2023",0,18,31
"218070","2023",0,29,116
"218159","2023",0,0,0
"218195","2023",0,0,0
"218229","2023",0,18,48
"218238","2023",0,20,47
"218335","2023",0,4,0
"218353","2023",0,0,0
"218399","2023",0,0,0
"218414","2023",1,9,4
"218487","2023",0,0,0
"218539","2023",0,28,17
"218645","2023",0,6,12
"218663","2023",0,61,589
"218672","2023",0,0,0
"218681","2023",0,0,0
"218690","2023",0,0,0
"218706","2023",0,0,0
"218724","2023",2,46,385
"218733","2023",16,86,6
"218751","2023",0,0,0
"218821","2023",0,27,13
"218919","2023",0,0,0
"218955","2023",0,0,0
"218964","2023",0,24,7
"218991","2023",0,0,0
"219000","2023",1,1,34
"219037","2023",0,0,0
"219046","2023",2,0,49
"219082","2023",0,0,13
"219091","2023",0,0,33
"219125","2023",0,0,0
"219143","2023",0,0,0
"219189","2023",0,0,0
"219198","2023",0,8,6
"219240","2023",0,0,0
"219259","2023",0,1,33
"219277","2023",0,0,0
"219347","2023",0,3,33
"219356","2023",0,1,92
"219374","2023",0,0,0
"219383","2023",0,0,38
"219408","2023",0,0,0
"219426","2023",0,0,0
"219453","2023",0,0,0
"219480","2023",0,0,0
"219505","2023",0,0,0
"219587","2023",0,0,0
"219596","2023",0,0,0
"219639","2023",0,0,0
"219709","2023",0,19,169
"219790","2023",0,3,3
"219806","2023",0,1,13
"219833","2023",0,0,0
"219842","2023",0,0,0
"219851","2023",0,0,0
"219879","2023",0,0,0
"219903","2023",0,0,0
"219949","2023",0,0,0
"219976","2023",1,5,25
"220118","2023",0,0,0
"220163","2023",0,0,0
"220181","2023",0,29,7
"220206","2023",0,0,0
"220215","2023",0,2,1
"220251","2023",0,0,0
"220279","2023",0,0,0
"220321","2023",0,0,0
"220394","2023",0,0,0
"220400","2023",0,0,0
"220464","2023",0,0,0
"220473","2023",0,0,4
"220491","2023",0,0,0
"220516","2023",1,1,20
"220598","2023",7,20,0
"220604","2023",0,0,0
"220613","2023",0,1,4
"220640","2023",0,1,0
"220701","2023",0,2,3
"220710","2023",0,5,26
"220756","2023",0,0,0
"220792","2023",0,0,0
"220871","2023",0,0,0
"220978","2023",2,49,29
"220996","2023",0,0,0
"221050","2023",1,0,0
"221148","2023",0,0,0
"221184","2023",0,0,0
"221281","2023",0,0,0
"221333","2023",0,0,0
"221351","2023",0,17,118
"221430","2023",0,0,0
"221494","2023",0,0,0
"221519","2023",0,6,40
"221582","2023",0,0,0
"221591","2023",0,0,0
"221607","2023",0,0,0
"221625","2023",0,0,0
"221661","2023",0,1,2
"221670","2023",0,0,0
"221740","2023",1,52,239
"221829","2023",0,0,0
"221838","2023",0,11,1
"221892","2023",0,0,1
"221953","2023",0,5,7
"221999","2023",0,33,95
"222567","2023",0,0,0
"222628","2023",0,0,0
"222822","2023",0,0,0
"222831","2023",0,3,3
"222877","2023",0,7,0
"222886","2023",0,0,0
"222983","2023",0,6,6
"223001","2023",0,0,0
"223056","2023",0,0,0
"223083","2023",0,0,0
"223117","2023",0,0,0
"223223","2023",0,0,0
"223463","2023",0,0,0
"223472","2023",0,0,0
"223506","2023",0,0,0
"223852","2023",0,0,0
"224013","2023",0,0,0
"224147","2023",0,0,4
"224156","2023",0,0,0
"224244","2023",0,0,0
"224271","2023",0,0,0
"224527","2023",0,9,46
"224660","2023",0,0,0
"224679","2023",0,0,0
"224712","2023",0,0,0
"224758","2023",0,0,0
"224891","2023",0,0,0
"225043","2023",0,0,0
"225247","2023",2,8,2
"225399","2023",0,3,1
"225520","2023",0,7,22
"225575","2023",0,1,0
"225876","2023",0,3,1
"225885","2023",0,10,0
"225991","2023",0,0,0
"226091","2023",0,34,79
"226107","2023",0,0,0
"226116","2023",0,0,0
"226152","2023",0,0,0
"226231","2023",0,2,1
"226277","2023",0,0,0
"226383","2023",0,1,0
"226408","2023",0,0,0
"226471","2023",0,21,34
"226587","2023",0,2,6
"226675","2023",0,0,0
"226860","2023",0,0,0
"226879","2023",0,0,0
"226903","2023",0,0,0
"227058","2023",0,0,0
"227225","2023",0,1,48
"227289","2023",0,0,0
"227298","2023",0,0,0
